claim,label,language,output,final_answer,correct,inconclusive
दिल्ली में आम आदमी पार्टी की रैली में पैसे देकर दिहाड़ी मजदूरों को लाया गया.,half true,hi,अंतिम उत्तर: असत्य,,False,True
ছবিতে বাবরি হাসপাতালের মডেল চিত্র দেখা যাচ্ছে,mostly false,bn,চূড়ান্ত উত্তর: সত্য।,,False,True
"યસ બેંક ડૂબવાના કારણે જે 18,238 કર્મચારીઓ નોકરી ગુમાવશે તેમાં 17,000 હિંદુ છે. બોલો જય શ્રીરામ",half true,gu,અંતિમ જવાબ: ખોટું,,False,True
"अस्त-व्यस्त हालत में एक पूजास्थल की तस्वीर, जिसके साथ दावा किया जा रहा है कि पंजाब में हिंदुओं की रामलीला पर हमला किया गया.",half true,hi,अंतिम उत्तर: असत्य,,False,True
"ગંગામાં સ્નાન કરવાથી, યમુના-જળનું આચમન કરવાથી, જ્યારે નર્મદાના માત્ર દર્શનથી પાપ ધોવાઇ જાય છે. લો.... ત્યારે આજે, મધ્યપ્રદેશમાં આવેલા જબલપુર સીટી થી 25 કિલોમીટર દૂર ભેડાઘાટ નામના આરસપહાણના પર્વત પરથી ધોધરૂપે નીચે પડતાં નર્મદા-જળના દર્શન કરો. આ ધોધને કારણે અહીં ધુમ્મસ ઉત્પન્ન થાય છે, જેથી આ ધોધને ધુંઆધાર ધોધ કહે છે.",half true,gu,અંતિમ જવાબ: સત્ય,,False,True
আফ্রিকায় দেখা মিলল নতুন এক প্রাণীর,false,bn,চূড়ান্ত উত্তর: সত্য,,False,True
दीपिका पादुकोणने शेतक-यांच्या समर्थनार्थ टी-शर्ट घातला,false,mr,अंतिम उत्तर: सत्य,,False,True
बिहार निवडणुकीत भाजप-जेडीयूने दारुच्या बाटल्या वाटण्याची तयारी केली,half true,mr,अंतिम उत्तर: असत्य,,False,True
ছবিতে দেখতে পাওয়া রাস্তাটি উত্তর প্রদেশের বারাণসীর,mostly false,bn,চূড়ান্ত উত্তর: সত্য।,,False,True
कोई भी यकीन नहीं करेगा कि यह आज से सदियों पहले 1063 ईसवी में बनाया गया था ।,half true,gu,અંતિમ જવાબ: સત્ય,,False,True
मास्कचा अधिक काळ वापर केल्यास परिणामी व्यक्तीचा मृत्यू होण्याची शक्यता असते.,false,mr,अंतिम उत्तर: असत्य.,,False,True
हाल ही में दिवंगत गायक एसपी बालासुब्रमण्यम का परिवार अस्पताल का बिल भरने में सक्षम नहीं था. तमिलनाडु सरकार के मना करने के बाद केंद्र सरकार ने मदद की.,false,hi,अंतिम उत्तर: असत्य,,False,True
"गुजरात मॉडल में रेल की पटरी पर पैदल चलने वाले मजदूरों से हफ्ता वसूल हो रही है, ये कैसा गुजरात मॉडल, #गुजरातरेलवेपुलिस #गुजरात_मॉडल",half true,gu,અંતિમ જવાબ: ખોટું,,False,True
"ਚੀਨ ਦੇ ਫੌਜੀਆਂ ਨੇ ਕਿਸ ਤਰਾਂ ਭਾਰਤੀ ਫੌਜੀਆਂ ਤੇ ਕੀਤਾ ਹਮਲਾ, ਵੇਖੋ ਵੀਡੀਓ",half true,pa,ਅੰਤਿਮ ਜਵਾਬ: ਝੂਠ,,False,True
एक वीडियो के साथ कहा जा रहा है कि स्पेन में भारतीयों ने राम मंदिर निर्माण के समर्थन में ढोल-ताशे बजाते हुए जुलूस निकाला.,mostly false,hi,अंतिम उत्तर: असत्य,,False,True
नरेंद्र मोदी की छोटा राजन के साथ तस्वीर.,false,hi,अंतिम उत्तर: असत्य,,False,True
श्रीलंकेच्या पंतप्रधानांसोबत बैठकीत तत्कालीन पंतप्रधान मनमोहन सिंह यांच्या एेवजी सोनिया गांधी खुर्चीत बसल्या होत्या,half true,mr,अंतिम उत्तर: असत्य.,,False,True
प्रधानमंत्री मोदी जी की इस फोटो को देखकर देश का हर व्यक्ति इनकी तुलना हिटलर से कर रहा है जिसने पूरे विश्व को वर्ल्ड वार मैं झोंक दिया था,half true,gu,અંતિમ જવાબ: ખોટું,,False,True
सरकार कर्मचारियों की पेंशन 30 फीसदी तक कम करने जा रही है.,mostly false,hi,अंतिम उत्तर: असत्य,,False,True
नागपुर पुलिस स्टेशन में मौजूद यह बच्ची घरवालों से बिछड़ गई है.,false,hi,अंतिम उत्तर: सत्य,,False,True
पंतप्रधान नरेंद्र मोदी शाळकरी मुलांना तीनचा पाढा म्हणून दाखवू शकले नाहीत,false,mr,अंतिम उत्तर: असत्य,,False,True
১৮ বছর বয়সী মাদার টেরেসাকে এই ছবিতে দেখতে পাওয়া যাচ্ছে,mostly false,bn,চূড়ান্ত উত্তর: মিথ্যা,,False,True
কংগ্রেসের সচিন পাইলট বিজেপিতে যোগদান করলেন,mostly false,bn,চূড়ান্ত উত্তর: মিথ্যা,,False,True
प्रवासी मजदूरों से राहुल गांधी की मुलाकात प्रायोजित थी. राहुल गांधी के साथ तस्वीर में मौजूद महिला बाद में कार से जाती हुई देखी गई.,mostly false,hi,अंतिम उत्तर: असत्य,,False,True
ছবিটি চীনের সৈন্যদের সঙ্গে লড়াই করে কোনোরকমে বেঁচে ফেরা আহত ভারতীয় সৈনিক সুরেন্দ্র সিংহের,half true,bn,চূড়ান্ত উত্তর: সত্য,,False,True
अमेरिकी राष्ट्रपति डोनाल्ड ट्रंप कोरोना वायरस को हथियार बनाकर अमेरिकियों को बर्बाद करना चाहते थे. इसके विरोध में हजारों लोग सड़क पर उतरे हैं.,mostly false,hi,अंतिम उत्तर: असत्य,,False,True
ਸੋਸ਼ਲ ਮੀਡੀਆ ਤੇ ਇਕ ਜਹਾਜ਼ ਦੇ ਅੰਦਰ ਦੀ ਤਸਵੀਰ ਵਾਇਰਲ ਹੋ ਰਹੀ ਹੈ। ਤਸਵੀਰ ਦੇ ਨਾਲ ਦਾਅਵਾ ਕੀਤਾ ਜਾ ਰਿਹਾ ਹੈ ਕਿ 8600 ਕਰੋੜ ਦੀ ਲਾਗਤ ਨਾਲ ਪ੍ਰਧਾਨ ਮੰਤਰੀ ਨਰਿੰਦਰ ਮੋਦੀ ਦੇ ਵਿਮਾਨ ਨੂੰ ਤਿਆਰ ਕੀਤਾ ਗਿਆ ਹੈ।,false,pa,ਅੰਤਿਮ ਜਵਾਬ: ਝੂਠ,,False,True
दुधात भेसळ करणाऱ्या व्यक्तीचा व्हिडीओ मुंबईतील,half true,mr,अंतिम उत्तर: असत्य,,False,True
"હાથરસ (ઉત્તરપ્રદેશ) ની એક દીકરી પર ગેંગરેપ થાય, પીડિતા સાથે અકલ્પનિય વ્યવહાર થાય અને છેલ્લે અંતિમ શ્વાસ લીધો ત્યારબાદ અંતિમ સંસ્કારમાં પરિવાર મોઢું પણ ના ભાળે",false,gu,અંતિમ જવાબ: સત્ય,,False,True
ब्रीच कॅंडी रुग्णालयातील डाॅ. शरद उदवाडिया यांचा कोरोना विषयी माहिती देतानाचा व्हिडिओ व्हायरल,false,mr,अंतिम उत्तर: सत्य,,False,True
690થી શરૂ થતા બારકોડ સ્ટીકર્સ મેડ ઈન ચાઈનીઝ પ્રોડક્ટ છે અને 890થી શરૂ થતા બારકોડ સ્ટીકર્સ મેડ ઈન ઇન્ડિયા પ્રોડક્ટ છે.,half true,gu,અંતિમ જવાબ: સત્ય,,False,True
অঢেল খাবার নিয়ে বসে রয়েছেন তেজ বাহাদুর।,mostly false,bn,চূড়ান্ত উত্তর: মিথ্যা।,,False,True
স্বরাষ্ট্রমন্ত্রী অমিত শাহের করোনা সংক্রমণ হওয়ায় ভিডিওতে দেখতে পাওয়া লোকেরা তার শবযাত্রা বের করে আনন্দ উদযাপন করছে,mostly false,bn,চূড়ান্ত উত্তর: মিথ্যা,,False,True
the law of this country is only for poor people,false,gu,અંતિમ જવાબ: મોટાભાગનું સત્ય.,,False,True
बंगाल में बीजेपी कार्यकर्ताओं की हिंसा करते हुए तस्वीरें.,mostly false,hi,अंतिम उत्तर: असत्य,,False,True
নতুন ট্রাফিক আইন চালু হওয়ার পর কি কেন্দ্রীয় মন্ত্রী নিতিন গড়কড়ি বিনা হেলমেটে স্কুটার চালাচ্ছেন,mostly false,bn,চূড়ান্ত উত্তর: মিথ্যা,,False,True
জলাতঙ্ক রোগ হয়েছে দিলীপ ঘোষের।,half true,bn,চূড়ান্ত উত্তর: মিথ্যা।,,False,True
মৎস্যকন্যা ধরা পড়েছে পূর্ব মেদিনীপুর এর পটুয়া সামুদ্রিক মৎস্য বন্দরে,false,bn,চূড়ান্ত উত্তর: সত্য।,,False,True
ভাইরাল এই ছবিটিতে উত্তরপ্রদেশে প্রিয়াঙ্কা গান্ধীর প্রবাসীদের বাড়ী ফেরাতে ব্যবস্থা করা ১০০০ টি বাস দেখা যাচ্ছে,half true,bn,চূড়ান্ত উত্তর: মিথ্যা,,False,True
প্রতিবেদনের এই ছবিতে দেখতে পাওয়া মহিলাটি হলেন গুজরাতের গাঁধীনগরে অষ্টম শ্রেণীর ছাত্রের সাথে পালানো এক শিক্ষিকা,mostly false,bn,চূড়ান্ত উত্তর: সত্য,,False,True
করোনা ভাইরাস সামাল দেওয়ার জন্য চীন কুড়ি হাজার আক্রান্তকে মেরে ফেলতে চাইছে,false,bn,চূড়ান্ত উত্তর: মিথ্যা।,,False,True
जापान में ध्वस्त होने के 24 घंटे के भीतर पुल बनकर तैयार.,mostly false,hi,अंतिम उत्तर: सत्य,,False,True
तुरटीच्या वापराने कोरोना नष्ट होतो,false,mr,अंतिम उत्तर: असत्य,,False,True
India’s First Animal Bridges In Delhi-Mumbai Expressway To Protect Animals From Getting Hit. thanks PM,false,gu,અંતિમ જવાબ: સત્ય,,False,True
आगरा में तबरेज अंसारी के समर्थन में निकाले गए जुलूस का वीडियो,mostly false,hi,अंतिम उत्तर: असत्य,,False,True
कश्मीर को पाकिस्तान का हिस्सा दिखाने वाले मैप के साथ भाषण देते कन्हैया कुमार,false,hi,अंतिम उत्तर: असत्य,,False,True
कोरोना वायरस से संक्रमित कनाडा के प्रधानमंत्री जस्टिन ट्रूडो की पत्नी का वीडियो.,half true,hi,अंतिम उत्तर: सत्य,,False,True
अब तक की सबसे गहरे रंग की त्वचा के लिए सूडानी मूल की अमेरिकी मॉडल न्याकिम गैटवेच का नाम गिनीज वर्ल्ड रिकॉर्ड में दर्ज हुआ.,mostly false,hi,अंतिम उत्तर: सत्य,,False,True
ছবিতে ফেসবুক কর্মী আঁখি দাসকে জাতীয় পতাকার কেককে কাটতে দেখা যাচ্ছে,mostly false,bn,চূড়ান্ত উত্তর: সত্য,,False,True
पुलिस लाठी चार्ज का वायरल वीडियो दिल्ली का है.,half true,hi,अंतिम उत्तर: असत्य,,False,True
"এপ্রিল ২০, ২০২০ তে গুজরাট উপকূলে ভারতের আইএনএস তলয়ারের সাথে পাকিস্তানের পিএনএস ১৮২ এর সংঘাত",mostly false,bn,চূড়ান্ত উত্তর: মিথ্যা,,False,True
প্রতিবেদনের এই ছবিতে সম্প্রতি স্ত্রীকে বেতন দিতে স্বামীদের জন্য কেন্দ্রের আইন প্রণয়নের ভাবনাচিন্তার কথা রিপোর্ট করা হয়েছে,half true,bn,চূড়ান্ত উত্তর: সত্য,,False,True
ਬਰਨਾਲਾ ਤੋਂ ਸ਼੍ਰੋਮਣੀ ਅਕਾਲੀ ਦਲ ਦੇ ਨੇਤਾ ਦਵਿੰਦਰ ਸਿੰਘ ਬੀਹਲਾ ਨੇ ਬਿਆਨ ਦਿੰਦਿਆਂ ਕਿਹਾ ਹੈ ਕਿ ਸੁੱਚਾ ਸਿੰਘ ਲੰਗਾਹ ਦੀ ਵਾਪਸੀ ਸ਼੍ਰੋਮਣੀ ਅਕਾਲੀ ਦਲ ਦੇ ਵਰਕਰਾਂ ਚ ਨਵਾਂ ਜੋਸ਼ ਭਰਨ ਦਾ ਦਾ ਕੰਮ ਕਰੇਗੀ।,false,pa,ਅੰਤਿਮ ਜਵਾਬ: ਸੱਚ,,False,True
"ભાજપના 4 MP, 1 MLA અને 21 અન્ય નેતાઓ TMCમાં જોડાવા જઈ રહ્યા છે.",false,gu,અંતિમ જવાબ: સત્ય,,False,True
ਸੋਸ਼ਲ ਮੀਡੀਆ ਤੇ ਇਕ ਤਸਵੀਰ ਵਾਇਰਲ ਹੋ ਰਹੀ ਹੈ ਜਿਸ ਵਿੱਚ ਇੱਕ ਬੱਸ ਦੇ ਉੱਤੇ ਡਾ ਭੀਮ ਰਾਓ ਅੰਬੇਦਕਰ ਅਤੇ ਉਨ੍ਹਾਂ ਦੀ ਪਤਨੀ ਦੀ ਤਸਵੀਰ ਨੂੰ ਦੇਖਿਆ ਜਾ ਸਕਦਾ ਹੈ।ਦਾਅਵਾ ਕੀਤਾ ਜਾ ਰਿਹਾ ਹੈ ਕਿ ਅਮਰੀਕਾ ਦੇ ਕੋਲੰਬੀਆ ਵਿਖੇ ਬੱਸ ਤੇ ਸਨਮਾਨ ਵਜੋਂ ਡਾਕਟਰ ਭੀਮ ਰਾਓ ਅੰਬੇਡਕਰ ਅਤੇ ਉਨ੍ਹਾਂ ਦੀ ਪਤਨੀ ਦੀ ਤਸਵੀਰ ਲਗਾਈ ਗਈ ਹੈ।,half true,pa,ਅੰਤਿਮ ਜਵਾਬ: ਝੂਠ,,False,True
हाल में हुई एक घटना में सूडान में मुसलमानों ने फ्रांस के दूतावास में आग लगा दी.,half true,hi,अंतिम उत्तर: सत्य,,False,True
कुछ तो था इनकी बात में,half true,gu,અંતિમ જવાબ: સત્ય,,False,True
अयोध्येतील राम मंदिर भूमीपूजन मंडपाच्या सजावटीचा व्हिडिओ,half true,mr,अंतिम उत्तर: सत्य,,False,True
आॅनलाईन क्लास दरम्यान 55 वर्षीय शिक्षकाला विद्यार्थ्यांनी त्रास दिल्याचा व्हिडिओ,false,mr,अंतिम उत्तर: सत्य,,False,True
લોકડાઉન હોય કે ના હોય : આવનારા છ મહિના ઇન્ડિયન કાઉન્સિલ ઓફ મેડિકલ રિસર્ચ દ્વારા સૂચવેલી આટલી કાળજી તો લેવી જ જોઇએ,half true,gu,અંતિમ જવાબ: સત્ય,,False,True
जस्टिस एस मुरलीधर कांग्रेस सांसद मनीष तिवारी के असिस्टेंट थे. तस्वीर में वो सोनिया गांधी का चुनावी पर्चा भरवा रहे हैं.,mostly false,hi,अंतिम उत्तर: असत्य,,False,True
સમાજવાદી પાર્ટીના પ્રણેતા અને UP ના પૂર્વ મુખ્યમંત્રી મુલાયમસિંહ યાદવ નું ૯૨ વર્ષે નિધન.,false,gu,અંતિમ જવાબ: સત્ય,,False,True
ਸ਼ੋਸ਼ਲ ਮੀਡੀਆ ਤੇ ਇਕ ਵੀਡੀਓ ਖੂਬ ਵਾਇਰਲ ਹੋ ਰਹੀ ਹੈ। ਵਾਇਰਲ ਹੋ ਰਹੀ ਵੀਡੀਓ ਦੇ ਪਿੱਛੇ ਇਕ ਬਜ਼ੁਰਗ ਨੂੰ ਭਾਜਪਾ ਉਮੀਦਵਾਰ ਦੇ ਗਲੇ ਵਿੱਚ ਜੁੱਤੀਆਂ ਦਾ ਹਾਰ ਪਾਉਂਦੇ ਹੋਏ ਦੇਖਿਆ ਜਾ ਸਕਦਾ ਹੈ। ਦਾਅਵਾ ਕੀਤਾ ਜਾ ਰਿਹਾ ਹੈ ਕਿ ਇਹ ਵੀਡੀਓ ਬਿਹਾਰ ਵਿਧਾਨ ਸਭਾ ਚੋਣਾਂ ਦੇ ਦੌਰਾਨ ਦੀ ਹੈ।.,half true,pa,ਅੰਤਿਮ ਜਵਾਬ: ਸੱਚ,,False,True
"एक व्यक्ति ने अपील की है कि उसकी पत्नी और बेटी कोरोना संक्रमित हैं, उनके लिए दुआ करें.",mostly false,hi,अंतिम उत्तर: सत्य,,False,True
"ভিডিওতে দেখা যাচ্ছে, সমরাস্ত্রবাহী ট্রেনটি ভারত ও চীনের সীমানার উদ্দেশ্যে চলেছে",half true,bn,চূড়ান্ত উত্তর: সত্য,,False,True
राहुल गांधी ने देश छोड़ कर लंदन में बस जाने और अपने बच्चों को अमेरिका में पढ़ाने की बात कही.,mostly false,hi,अंतिम उत्तर: असत्य,,False,True
पाकिस्तान में गृह युद्ध छिड़ गया है. पाकिस्तानी सेना और कराची पुलिस के बीच फायरिंग शुरू हो गई है.,mostly false,hi,अंतिम उत्तर: असत्य,,False,True
ਟਿਕਟਾਕ ਦੇ ਫਾਊਂਡਰ ਯਹਾਂਗ ਯਿਮਿੰਗ ਨੇ ਕਿਹਾ ਕਿ ਉਨ੍ਹਾਂ ਨੇ ਟਿਕਟਾਕ ਵਿਹਲੇ ਅਤੇ ਬੇਰੁਜ਼ਗਾਰ ਲੋਕਾਂ ਦੇ ਲਈ ਬਣਾਈ ਸੀ ਪਰ ਉਨ੍ਹਾਂ ਨੂੰ ਨਹੀਂ ਪਤਾ ਸੀ ਕਿ ਭਾਰਤ ਵਿੱਚ ਇਸ ਤਰ੍ਹਾਂ ਦੇ ਲੋਕ ਸਭ ਤੋਂ ਵੱਧ ਹੋਣਗੇ।,false,pa,ਅੰਤਿਮ ਜਵਾਬ: ਝੂਠ,,False,True
ਵੀਡੀਓ ਦੇ ਨਾਲ ਦਾਅਵਾ ਕੀਤਾ ਜਾ ਰਿਹਾ ਹੈ ਕਿ ਨਾਗਪੁਰ ਦੇ ਸਰਕਾਰੀ ਮੈਡੀਕਲ ਕਾਲਜ ਦੇ ਵਿੱਚ ਡਾਕਟਰਾਂ ਨੇ ਜਿਉਂਦੇ ਵਿਅਕਤੀ ਦਾ ਪੋਸਟਮਾਰਟਮ ਕਰਕੇ ਕਿਡਨੀਆਂ ਕੱਢ ਲਈਆਂ।,half true,pa,ਅੰਤਿਮ ਜਵਾਬ: ਝੂਠ,,False,True
"કોરોના એક વાયરસ નથી પરંતુ બેક્ટેરિયા છે, જેનો ઈલાજ ખુબજ સરળ છે.",false,gu,અંતિમ જવાબ: ખોટું,,False,True
"ভিডিওতে দেখা যাচ্ছে, করোনা থেকে মুক্তি পেতে আজমের শরীফের দরগায় পুলিশের একটি দল গিয়ে প্রার্থনা করে",mostly false,bn,চূড়ান্ত উত্তর: সত্য,,False,True
"ਸੋਸ਼ਲ ਮੀਡੀਆ ਤੇ ਇਕ ਵੀਡੀਓ ਵਾਇਰਲ ਹੋ ਰਹੀ ਹੈ ਜਿਸ ਵਿੱਚ ਕੁਝ ਵਿਅਕਤੀਆਂ ਜਿਨ੍ਹਾਂ ਨੇ ਆਪਣੇ ਗਲੇ ਦੇ ਵਿੱਚ ਭਾਰਤੀ ਜਨਤਾ ਪਾਰਟੀ(ਭਾਜਪਾ) ਦਾ ਪੱਟਾ ਪਹਿਨਿਆ ਹੋਇਆ ਹੈ, ਉਨ੍ਹਾਂ ਨੂੰ ਨੱਚਦੇ ਹੋਏ ਦੇਖਿਆ ਜਾ ਸਕਦਾ ਹੈ।ਦਾਅਵਾ ਕੀਤਾ ਜਾ ਰਿਹਾ ਹੈ ਕਿ ਰਾਸ਼ਟਰਪਤੀ ਵਲੋਂ ਬਿੱਲ ਪਾਸ ਕਰਨ ਤੇ ਭਾਜਪਾਈਆਂ ਨੇ ਅੰਮ੍ਰਿਤਸਰ ਵਿੱਚ ਭੰਗੜਾ ਪਾ ਕੇ ਜਸ਼ਨ ਮਨਾਇਆ ਅਤੇ ਲੱਡੂ ਵੰਡੇ।",half true,pa,ਅੰਤਿਮ ਜਵਾਬ: ਝੂਠ,,False,True
ভিডিওটি নিউজিল্যান্ডের করোনা ওয়ার্ড বন্ধ করে দেওয়ার,mostly false,bn,চূড়ান্ত উত্তর: সত্য,,False,True
একটি ফেসবুক পেজ গঙ্গার ঘাটের দুটি ছবি পোস্ট করেছে প্রিয়াঙ্কা গান্ধীর সঙ্গে। একটি ছবিকে বলা হয়েছে 'কংগ্রেস আমলে গঙ্গা' আরেকটিকে 'মোদী আমলে গঙ্গা'।,false,bn,চূড়ান্ত উত্তর: সত্য,,False,True
दिल्ली में सांप्रदायिक नारा लगाते मुस्लिमों का वीडियो.,mostly false,hi,अंतिम उत्तर: असत्य,,False,True
गाना गाती हुई एक बच्ची के वीडियो के साथ कहा जा रहा है कि यह बेरूत धमाके में जान गंवाने वाली अलेग्जेंड्रा नाजार है.,half true,hi,अंतिम उत्तर: असत्य,,False,True
भूटान ने असम में भारतीय किसानों को सिंचाई के लिए पानी देना बंद कर दिया है.,mostly false,hi,अंतिम उत्तर: असत्य,,False,True
इटली में कोरोना वायरस के चलते मरने वाले डॉक्टरों और नर्सों की तस्वीर.,half true,hi,अंतिम उत्तर: सत्य,,False,True
आमिर खानचा सहकलाकार जावेद हैदरवर बेरोजगारीमुळे लाॅकडाऊनमध्ये भाजी विकण्याची वेळ आली आहे.,half true,mr,अंतिम उत्तर: सत्य,,False,True
ਸੋਸ਼ਲ ਮੀਡੀਆ ਤੇ ਇਕ ਤਸਵੀਰ ਵਾਇਰਲ ਹੋ ਰਹੀ ਹੈ ਜਿਸ ਵਿੱਚ ਦਾਅਵਾ ਕੀਤਾ ਜਾ ਰਿਹਾ ਹੈ ਕਿ ਸੁੰਨੀ ਵਕਫ ਬੋਰਡ ਨੇ ਅਯੋਧਿਆ ਵਿੱਚ ਮਿਲੀ ਪੰਜ ਏਕੜ ਜ਼ਮੀਨ ਦੇ ਉੱਤੇ ਬਾਬਰੀ ਹਸਪਤਾਲ ਬਣਾਉਣ ਦਾ ਫੈਸਲਾ ਕੀਤਾ ਹੈ ਅਤੇ ਇਹ ਤਸਵੀਰ ਉਸ ਹਸਪਤਾਲ ਦਾ ਡਿਜ਼ਾਈਨ ਹੈ।,false,pa,ਅੰਤਿਮ ਜਵਾਬ: ਝੂਠ,,False,True
जम्मू-कश्मीर पर वायरल हो रहा बयान पूर्व प्रधानमंत्री डॉ. मनमोहन सिंह का है.,mostly false,hi,अंतिम उत्तर: असत्य,,False,True
एक महिला ने केजरीवाल के उपर फेंका गंदा पानी.,mostly false,hi,अंतिम उत्तर: असत्य,,False,True
ਸੋਸ਼ਲ ਮੀਡੀਆ ਤੇ ਪੰਜਾਬੀ ਨਿਊਜ਼ ਚੈਨਲ ਲਿਵਿੰਗ ਇੰਡੀਆ ਦਾ ਬੁਲੇਟਿਨ ਖੂਬ ਵਾਇਰਲ ਹੋ ਰਿਹਾ ਹੈ ਜਿਸ ਵਿੱਚ ਦਾਅਵਾ ਕੀਤਾ ਜਾ ਰਿਹਾ ਹੈ ਪੰਜਾਬ ਵਿੱਚ 1 ਸਤੰਬਰ ਤੋਂ 30 ਸਤੰਬਰ ਤੱਕ ਮੁੜ ਤੋਂ ਲੋਕਡਾਊਨ ਲੱਗਣ ਜਾ ਰਿਹਾ ਹੈ।,false,pa,ਅੰਤਿਮ ਜਵਾਬ: ਝੂਠ,,False,True
अमिताभ बच्चनने कोरोनामुक्त झाल्यानंतर हाजी अली दर्ग्यात जाऊन चादर चढविली,half true,mr,अंतिम उत्तर: सत्य,,False,True
"বাডওয়াইজার স্বীকার করেছে, বছরের পর বছর ধরে বেশ কয়েকজন কর্মচারী তাদের বিয়ার ট্যাঙ্কগুলিতে মূত্রত্যাগ করছেন",false,bn,চূড়ান্ত উত্তর: সত্য,,False,True
"हथिनी के बाद अब गर्भवती गाय को विस्फोटक खिलाने के बाद जबड़ा फटा , ""If this is what humans do they do not deserve to live - the earth may well swallow everyone""",half true,gu,અંતિમ જવાબ: સત્ય,,False,True
मुम्बई मलाड के दूर्गा पूजा पांडाल में भजन बंद करवाकर जेहादी असलम बोला!,false,gu,અંતિમ જવાબ: ખોટું,,False,True
पंतप्रधान नरेंद्र मोदी यांनी 21 वर्षीय ड्रोन वैज्ञानिक प्रताप. एन. एम ची DRDO मध्ये वैज्ञानिक पदावर नियुक्ती केली आहे.,false,mr,अंतिम उत्तर: असत्य.,,False,True
ਸੋਸ਼ਲ ਮੀਡੀਆ ਤੇ ਪ੍ਰਧਾਨ ਮੰਤਰੀ ਨਰਿੰਦਰ ਮੋਦੀ ਅਤੇ ਸੰਗਰੂਰ ਤੋਂ ਆਮ ਆਦਮੀ ਪਾਰਟੀ ਦੇ ਸੰਸਦ ਮੈਂਬਰ ਭਗਵੰਤ ਮਾਨ ਦੀ ਤਸਵੀਰ ਵਾਇਰਲ ਹੋ ਰਹੀ ਹੈ ਜਿਸ ਵਿਚ ਪ੍ਰਧਾਨ ਮੰਤਰੀ ਮੋਦੀ ਅਤੇ ਭਗਵੰਤ ਮਾਨ ਨੂੰ ਹੱਸਦਿਆਂ ਹੋਇਆ ਦੇਖਿਆ ਜਾ ਸਕਦਾ ਹੈ।ਦਾਅਵਾ ਕੀਤਾ ਜਾ ਰਿਹਾ ਹੈ ਕਿ ਇਹ ਤਸਵੀਰ ਖੇਤੀ ਆਰਡੀਨੈਂਸ ਬਿੱਲ ਦੇ ਪਾਸ ਹੋਣ ਤੋਂ ਬਾਅਦ ਦੀ ਹੈ।,half true,pa,ਅੰਤਿਮ ਜਵਾਬ: ਝੂਠ,,False,True
"મુંબઈમાં ભારે વરસાદ થી ચારે તરફ પાણી પાણી ફરી વળ્યાં , સીલિંક ખાતે પાણી ભરાયા",false,gu,અંતિમ જવાબ: સત્ય,,False,True
ਸੋਸ਼ਲ ਮੀਡਿਆ ਤੇ ਪ੍ਰਸਿੱਧ ਗਾਇਕ ਅਤੇ ਆਮ ਆਦਮੀ ਪਾਰਟੀ ਲੀਡਰ ਅਨਮੋਲ ਗਗਨ ਮਾਨ ਦੀ ਤਸਵੀਰ ਨੂੰ ਸ਼ੇਅਰ ਕੀਤਾ ਜਾ ਰਿਹਾ ਹੈ ਜਿਸ ਵਿੱਚ ਅਨਮੋਲ ਗਗਨ ਮਾਨ ਦੇ ਹੱਥ ਵਿੱਚ ਸਿਗਰੇਟ ਨਜ਼ਰ ਆ ਰਹੀ ਹੈ।,false,pa,ਅੰਤਿਮ ਜਵਾਬ: ਸੱਚ,,False,True
કંગના રાણાવત શું કહી રહી છે જુઓ મિત્રો યે ઝાંસી કી રાની ક્યા મેરી ચાચી લગતી હૈ ??તેની નજર માં ઝાંસી ની રાણી ની કેટલી ઈજ્જત છે તે આપ જોઈ શકો છો હવે શું કહેશો અંધ ભક્તો ?,half true,gu,અંતિમ જવાબ: ખોટું,,False,True
महेश भट सड़क 2 या त्यांच्या चित्रपटाच्या व्हिडिओला एक कोटी डिसलाईक मिळाल्याने ते भडकले आहेत,half true,mr,अंतिम उत्तर: सत्य,,False,True
अलीगढ़ मुस्लिम यूनिवर्सिटी में लगे मोदी के ड्रैकुला वाले पोस्टर,false,hi,अंतिम उत्तर: सत्य,,False,True
"જો કોઈની માતા કે બહેનએ પોતાનો ફોટોનો ડીપી WhatsApp પર પોસ્ટ કર્યો હોય, તો તરત જ તેને બદલવા માટે કહો",half true,gu,અંતિમ જવાબ: ખોટું,,False,True
এটি জাপানের একটি ব্রিজ তৈরী করা হয়েছে ২৪ ঘন্টার ভিতর।,mostly false,bn,চূড়ান্ত উত্তর: সত্য,,False,True
आयकर रिटर्न भरने की अंतिम तारीख बढ़कर हुई 30 सितंबर 2019,false,hi,अंतिम उत्तर: असत्य,,False,True
"पीएम श्री @narendramodi जी को दुनिया की सबसे लंबी राजमार्ग सुरंग 'अटल सुरंग' के लिए बधाई। यह सुरंग देश की सीमाओं की रक्षा करने में महत्वपूर्ण भूमिका निभाएगी।मनाली व लेह के बीच की दूरी भी 4 से 5 घंटे कम हो जाएगी,अर्थव्यवस्था और पर्यटन क्षेत्र को बढ़ावा मिलेगा।",false,gu,અંતિમ જવાબ: સત્ય,,False,True
ছবিতে থাকা শিশুটি তার কোভিড-১৯ আক্রান্ত মায়ের জন্য ফেসবুকে শেয়ার ও প্রার্থনা চাইছে,mostly false,bn,চূড়ান্ত উত্তর: সত্য,,False,True
