claim,label,language,output,final_answer,correct,inconclusive
"The person who is visible in the viral video is informed of his son's guilty.At the same time, the person is talking to the maximum share of the post.",half true,pa,Final Answer: False,false,False,False
"Poor chariots, poor chariots will be converted into an express train on the way to the closure.",half true,bn,Final Answer: False,false,False,False
"CPM leader Sitaram Yechuri made the tweet on October 28, as Shi Jinping called his 'boss'.",false,bn,Final Answer: False,false,True,False
This picture of Bihar shows the 15 -year development of Nitish Raj.,mostly false,hi,Final Answer: Half True,half true,False,False
The Punjab Government has been claimed that the Punjab Government has issued new instructions on the Lockdown.,half true,pa,Final Answer: Half True,half true,True,False
"A picture of a child drinking milk on a railway track in Damoh, Madhya Pradesh.This shows the migrant crisis in India.",half true,hi,Final Answer: Mostly True,mostly true,False,False
A picture of a girl enlisted at Social Media and Hospital is being viruled that it is claiming that this girl has died.,false,pa,Final Answer: Mostly False,mostly false,False,False
The design of the Ram Temple of Ayodhya is being seen in the picture,false,bn,Final Answer: True,true,False,False
These images are of police persecution of the people of Kashmir during Eid.,half true,bn,Final Answer: Half True,half true,True,False
Forty years later Bhajan Kirtan took place in Srinagar.,false,hi,Final Answer: Half True,half true,False,False
Hema Malini's election campaign viral social media post,mostly false,bn,Final Answer: False,false,False,False
Shri Ram Nagar Ayodhya decoration Jayashriram,half true,gu,Final Answer: True,true,False,False
The Punjab Government announced with educational institutions by March 25 due to the corona virus.,false,pa,Final Answer: False,false,True,False
A picture of social media is being viral in which people in large numbers are being seen in the large number of people where this picture is the farmers of Kisan Ordinance BillPerformed against.,half true,pa,Final Answer: Half True,half true,True,False
The claim is being claimed that the Aam Aadmi Party of Parliament Bhai Managar Mann said that the statement said Bhai Sada is revealed for all.,false,pa,Final Answer: False,false,True,False
Senior Congress leader Motilal Vora touched Rahul Gandhi's feet.,mostly false,hi,Final Answer: True,true,False,False
This glorious video of the hungry videos in the hateful atmosphere of the United States,half true,pa,Final Answer: False,false,False,False
"Agarh Sarakar Giri, Pure Deva, who is a remnant of the day - is the one who is the one who is ...?",half true,gu,Final Answer: False,false,False,False
"In an incident in Rajasthan recently, a woman was burnt to death in a very gruesome manner.",half true,hi,Final Answer: True,true,False,False
"After the NRC was implemented in Assam, the video of the police evacuate people from their house.",false,hi,Final Answer: Mostly True,mostly true,False,False
Video on EVM machine in this year's Bihar election,false,bn,Final Answer: False,false,True,False
"A picture of social media is being a picture of Akali Dal leader from Barnala Davinder Singh Ishala, ""the government of every village, never arises""",false,pa,Final Answer: False,false,True,False
Video of the funeral of Hyderabad female doctor's funeral,false,hi,Final Answer: False,false,True,False
Arnold fell on the street in front of his statue because a hotel did not give him a house.,half true,bn,Final Answer: False,false,False,False
Puducherry University student's homemade homemade home by WHO,false,mr,Final Answer: False,false,True,False
Congress leader Navjot Singh Sidhu was beaten up by some people,false,hi,Final Answer: True,true,False,False
Prime Minister Narendra Modi's make-up artist's Maine Tk 1 lakh a month,mostly false,bn,Final Answer: False,false,False,False
"After the Christchurch Mosque attack, 5 Islam in New Zealand converted to Islam",false,bn,Final Answer: Mostly True,mostly true,False,False
The inaugural bridge inaugurated by Prime Minister Narendra Modi,mostly false,bn,Final Answer: False,false,False,False
The singer singing in the video is the granddaughter of Kishore Kumar and the daughter of Amit Kumar.,false,hi,Final Answer: False,false,True,False
The Chennai Municipal Corporation has ordered the closure of all vegetables and fruits markets.,false,hi,Final Answer: False,false,True,False
"Picture of Muslims changing Hindu religious texts.Similarly, Vedas, Puranas and Upanishads are being changed.",mostly false,hi,Final Answer: False,false,False,False
"In the last five years, people have been persecuted in the BJP -ruled state.",false,bn,Final Answer: Mostly True,mostly true,False,False
Riya Chakraborty with Aditya Thackeray,false,mr,Final Answer: False,false,True,False
"Fireworks were to be held in Tokyo during the Olympics 2020, which was recently displayed in Mount Fuji, Japan, as it could not be kept until next year.",mostly false,hi,Final Answer: False,false,False,False
Muslims are the majority of the names of the freedom fighters at the India Gate,mostly false,bn,Final Answer: Mostly False,mostly false,True,False
"According to the News Channels screenshot, Uttar Pradesh Chief Minister - Uttar Pradesh Chief Minister, the blood of Thats is hot, the errors of Thakur is",half true,pa,Final Answer: False,false,False,False
5 tonnes of gold was found in Uttar Pradesh,half true,bn,Final Answer: False,false,False,False
The picture is from Kashmir where RSS goons are kidnapping women on Indian Army uniform.,mostly false,hi,Final Answer: False,false,False,False
Rahul Gandhi called Sushant Singh Rajput a 'cricketer' instead of 'actor' in his tweet.,false,bn,Final Answer: False,false,True,False
Ambulance stopped to give way to Rahul Gandhi's convoy,mostly false,hi,Final Answer: False,false,False,False
Viagra mixed water,false,bn,Final Answer: False,false,True,False
Jyoti Paswan was killed by a 120 -kilometer bike while sitting on a sick father during lockdown,mostly false,bn,Final Answer: False,false,False,False
"At the behest of Allah, the dome of the mosque is flying in his own will.",false,bn,Final Answer: False,false,True,False
Do not leave the sanitizer bottle in the car.It contains sufficient amount of alcohol which is flammable.This can cause fire.,half true,hi,Final Answer: True,true,False,False
Sudan's model Nakem Gatwick has been given the title of Guinness World Record because of his color color,mostly false,bn,Final Answer: False,false,False,False
"After Nepal, the ghost now raises India's concerns, stopping irrigation water in Assam",false,gu,Final Answer: Mostly False,mostly false,False,False
America put Ambedkar's picture on $ 100 note,mostly false,hi,Final Answer: False,false,False,False
"Except for other important issues in the monsoon session, the monthly pension of former MLAs has been increased from 25 thousand directly to 40 thousand.",half true,mr,Final Answer: True,true,False,False
"The picture shows that on August 7 this year, the head coach of the Indian male cricket team Robi Shastri national team cricketer Virat Kohli and Rohit Sharma retired from the international level.",false,bn,Final Answer: False,false,True,False
"In the video, the protests of the workers found in the video are in Gujarat's Surat",mostly false,bn,Final Answer: False,false,False,False
"On the occasion of the Kangana Ranavat, 1000 Gadiyas of the Sath Karani Karani Sena Maharashtra Ravana.Jai Bhavani Jai Rajputana.Let's go.Jai Shriram",half true,gu,Final Answer: False,false,False,False
The picture is seen in Haryana on September 28 this year,half true,bn,Final Answer: False,false,False,False
The Chief Minister of Punjab was being claimed that the Chief Minister of Punjab was a secret meeting of Parliament Bhagwant Mann from Capt. Amarinder Singh and Sangrur to Parlinder Singh and Sangrur.,false,pa,Final Answer: False,false,True,False
"This video is from Lonavla Bhus Dam and if people continue to behave like this, Korona will not go from India.",half true,mr,Final Answer: False,false,False,False
Video of Muslim rally against NPR and NRC in Delhi,mostly false,hi,Final Answer: True,true,False,False
Municipalities and municipalities get Rs 1.5 lakh behind every corona patient,false,mr,Final Answer: False,false,True,False
"The name of the elderly is Mahashta Masisi.Born in Bengaluru, India.Age 1.",half true,bn,Final Answer: False,false,False,False
Social media is widely widely asking that the board of the BJP leaders lead to Rjpy Show Dance India Dance Show.,half true,pa,Final Answer: False,false,False,False
"In the picture, Indian Defense Minister Rajnath Singh is tied lemon-raw pepper on the border to avoid Chinese attacks.",mostly false,bn,Final Answer: False,false,False,False
Google has removed the control line from the Indian map,mostly false,bn,Final Answer: False,false,False,False
The central government is being claimed that the central government has now been declared sentence crime related to the corona virus and only a government agency can only post on Coronna.,false,pa,Final Answer: False,false,True,False
Indian cricket team did not play matches in Guwahati in protest against CAA,false,bn,Final Answer: True,true,False,False
This first Prime Minister runs the country for 5 years without borrowing any money from the World Bank,mostly false,bn,Final Answer: Half True,half true,False,False
This video is of Bhedaghat waterfall in Jabalpur in Madhya Pradesh.,mostly false,hi,Final Answer: False,false,False,False
Article 30 (A) does not allow the Gita to teach in schools.,mostly false,hi,Final Answer: False,false,False,False
"The social media and the Army Ltnitant Singh, General Tarnjit Singh, is being claimed that Army General Tarnjit Singh has been arrested in terms of Patriot.",false,pa,Final Answer: False,false,True,False
The use of the Unani removal in Malegaon was cured of corona patients and no new patient was found,half true,mr,Final Answer: False,false,False,False
The Palestinian girl courageously stood in front of Israeli security forces to protect the al-Aqsa mosque in Jerusalem,mostly false,bn,Final Answer: Mostly True,mostly true,False,False
It is being claimed that 7 patients have been missing from Koonvierus in Ludhiana.,false,pa,Final Answer: Half True,half true,False,False
A videos on social media is viral in which the two groups may be seen in each other. The activists are being claimed to beat the BJP leader.,half true,pa,Final Answer: Half True,half true,True,False
"After Amit Shah became the Home Minister, Akbaruddin Owaisi is pleading for help from Allah.",mostly false,hi,Final Answer: False,false,False,False
This is a picture of some women arrested for being involved in sex business in the jewel chalk area of ​​Kashmir,mostly false,bn,Final Answer: False,false,False,False
"Israel bombed the atomic hideout of Iran, causing Iran's dream of rich in nuclear.",half true,hi,Final Answer: False,false,False,False
The video of the hoardings falling on two motorcycle riders on the road is from Hyderabad.,mostly false,hi,Final Answer: True,true,False,False
"In this film, the scene of the murder was seen in Moradabad in Uttar Pradesh in the 5th",half true,bn,Final Answer: False,false,False,False
Navratri will be closed in the stock and continued in the village,false,gu,Final Answer: False,false,True,False
Nehru is the picture with the woman.,half true,bn,Final Answer: False,false,False,False
Listen to what the doctor from Lilavati Hospital Mumbai said in clear words.,half true,gu,Final Answer: False,false,False,False
"There was no new university, airport or metro in Gujarat in the last two decades.",mostly false,hi,Final Answer: False,false,False,False
The girl found in the picture dies in the coronavirus,mostly false,bn,Final Answer: False,false,False,False
"The Ministry of Health said that to avoid the corona virus, keep a throat and do not eat spicy and fried food.",mostly false,hi,Final Answer: False,false,False,False
Corona patients in Pune have begun to be found on a public road.,half true,mr,Final Answer: False,false,False,False
Social media and pictures are very viral in which the policeman is a dog seemed a dog.It is being claimed that the Sikh youth look at the picture is a genuine young independence Muqid Bhagat Singh.,half true,pa,Final Answer: False,false,False,False
The latest video of the police procession of Muharram procession in Kashmir.,mostly false,hi,Final Answer: Half True,half true,False,False
The picture is being claimed that India was waved during a rally in Karachi.,false,pa,Final Answer: False,false,True,False
Viral video is a gang of locals in Morsi village in Amravati district of Vidarbha.,half true,mr,Final Answer: False,false,False,False
"The third phase of the coron will begin soon, in the meantime, the Pune Collector has asked for some suggestions to be overwhelmed.",false,mr,Final Answer: False,false,True,False
BJP and RSS people beat a couple in Hajipur because of caste.,half true,bn,Final Answer: Half True,half true,True,False
The video of the deer is in the Sundarbans of West Bengal.,half true,bn,Final Answer: False,false,False,False
A picture of a person who tortured the rapist of his three -year -old daughter badly.,mostly false,hi,Final Answer: False,false,False,False
Cristiano Ronaldo is opposed to Israel in an eye tied a bandage,mostly false,bn,Final Answer: False,false,False,False
Rahul Gandhi will establish pharma company to sell vegetables and crops.,half true,hi,Final Answer: False,false,False,False
"Tej Pratap Yadav, who is unable to pass 10th standard, has received a doctoral degree from Taxila University in Bihar.",mostly false,hi,Final Answer: True,true,False,False
The claim is being claimed that with tending onions will be eliminated from the coronavirus roots.,false,pa,Final Answer: False,false,True,False
Video of patients crowded at Sassoon Hospital in Pune,half true,mr,Final Answer: True,true,False,False
The Supreme Court's 'Satyamev Jayate' changed,false,mr,Final Answer: Half True,half true,False,False
Picture of Blue Whale taken from helicopter.,mostly false,hi,Final Answer: True,true,False,False
"The world's largest Anakonda was killed by the Royal British Commandos after a 37 -day struggle.It killed 257 humans and 2325 animals.It is 134 feet long and weighs 2,067 kg.",false,hi,Final Answer: False,false,True,False
The film is tweet made by Congress leader Rahul Gandhi,false,bn,Final Answer: False,false,True,False
Bas Isi is the atmosphere !!,false,gu,Final Answer: Half True,half true,False,False
Bhaktas are in the backdrop,half true,gu,Final Answer: Half True,half true,True,False
"At the India Gate there are the names of 5,900 Muslim freedom fighters",mostly false,bn,Final Answer: False,false,False,False
Viral Video is the focal point of nature cyclone in Alibaug,half true,mr,Final Answer: Half True,half true,True,False
"It is being claimed that in this epidemic, UK's Prime Minister Boris Johnson is a normal citizen in the market.",half true,pa,Final Answer: False,false,False,False
"Due to the lack of amateur tourists due to the lacked, the Kas Plateau has blossomed.",half true,mr,Final Answer: Mostly True,mostly true,False,False
Video of a Muslim domestic assistant mixing his urine in the food of a Hindu home owner.,half true,hi,Final Answer: False,false,False,False
Kovid Medical Kit Required at home:,half true,gu,Final Answer: Half True,half true,True,False
Baba Ramdev made a vaccine from Gaumutra to escape the Corona virus and experimented with himself.,false,gu,Final Answer: False,false,True,False
"With the connivance of the Election Commission, hundreds of EVMs in Madhya Pradesh have been kept in strong rooms.",mostly false,hi,Final Answer: False,false,False,False
Bhutan stopped the water coming into Assam.,false,mr,Final Answer: False,false,True,False
Photos of broken metro line near Phoenix Mall in Mumbai.,mostly false,hi,Final Answer: False,false,False,False
The Badwaizer has admitted that many of its employees have been urinating in the company's beer tank for years.,false,hi,Final Answer: False,false,True,False
A newspaper's clip on Social Media is being viral with the headline from Sangrur to the Aam Aadmi Party's family members are thinking of getting married to Bhagwant Man.,false,pa,Final Answer: False,false,True,False
"BJP leader Locket Chattopadhyay's hand placard wrote, 'Why not die in Bengal in Gujarat'.",mostly false,bn,Final Answer: False,false,False,False
"After the Maharashtra government has decided to increase the lacanet by July 31, the new 11 required rules have been implemented in Mumbai.",false,mr,Final Answer: False,false,True,False
Sunni Waqf Board has decided to build Babri Hospital on 5 acres of land,mostly false,bn,Final Answer: True,true,False,False
"In this photo, the workers were seen digging a grave for all the corona viruses in the city as per the order of local authorities in Indonesia.",half true,bn,Final Answer: False,false,False,False
"Chief Minister Shivraj Singh Chauhan asked the public that Shivraj is good or Kamal Nath as Chief Minister, the public said in one voice Kamal Nath.",false,hi,Final Answer: False,false,True,False
The road is in Gujarat,half true,bn,Final Answer: True,true,False,False
This is a video of fights with the saints of Iskon on the streets of Kolkata.,mostly false,bn,Final Answer: False,false,False,False
"British Airways is saying goodbye to the world.For the last 70 years, the highest profit -making airline company has been built, which is unable to believe.",false,gu,Final Answer: False,false,True,False
China is killing these pigs to handle the corona virus,half true,bn,Final Answer: False,false,False,False
"The skeleton of Bhimaputra Ghattakach was recovered in northern India. """,mostly false,bn,Final Answer: False,false,False,False
Muslim woman training in jihad,mostly false,hi,Final Answer: False,false,False,False
"Amazon Prime Videos India has said by tweeting a tweet related to the web series 'Rasabhari' that if 5000 people retweet it, then this series will be deleted.",mostly false,hi,Final Answer: False,false,False,False
The police beat up the people seen in the picture during the lockdown.,mostly false,hi,Final Answer: Half True,half true,False,False
Modi mosque built in Bangalore in the name of Prime Minister Modi,false,hi,Final Answer: False,false,True,False
CCTV footage of terrorist attack in Pulwama,false,hi,Final Answer: False,false,True,False
Naxalite Congress activist in the Hathus case,false,mr,Final Answer: False,false,True,False
"Weapons recovered from RSS office at Jhandewalan, Delhi.",mostly false,hi,Final Answer: False,false,False,False
This is a picture of a recent farmer protest against the Agricultural Bill,half true,bn,Final Answer: False,false,False,False
Pistol Tani on an elderly platforms of Social Media Pistol Tani is a picture of a police personnel.,half true,pa,Final Answer: False,false,False,False
The young man was vandalized after the burqa of women during the protest of Islamia students in Jamia Millia in Delhi,false,bn,Final Answer: False,false,True,False
Suspended DSP Devinder Singh of Jammu and Kashmir has been released from jail.,half true,hi,Final Answer: True,true,False,False
Video of US President Donald Trump with women wearing bikini.,false,hi,Final Answer: False,false,True,False
The viral post is a clown of three pictures and claiming that Ramnath Kovag has been forced in front of Ramnath Kovaga BJP leaders.,half true,pa,Final Answer: False,false,False,False
"Footballer Paul Pogba has quit the game for the country, focusing on French President Macron's comments on Islam's terrorism",false,bn,Final Answer: False,false,True,False
"The picture is from Rajasthan, where cows died due to hunger.",mostly false,hi,Final Answer: Half True,half true,False,False
"In the picture, Sandeep Singh, close to Deepika Padukone, Ranveer Singh and Sushant, is with underworld don Dawood Ibrahim.",mostly false,hi,Final Answer: False,false,False,False
Is this Proper Queen Mowe!Pround of Deepika Padukone!India Needs to Stop Alloving The Gowarnement to District Us from the North and Total Failure.,false,gu,Final Answer: Mostly False,mostly false,False,False
A video of delivery of noodles from drones is being described as real.,mostly false,hi,Final Answer: Mostly True,mostly true,False,False
Tejashwi Yadav has left Bihar from Delhi to do an aerial survey of Korona victims.,mostly false,hi,Final Answer: False,false,False,False
CRPF jawans became victims of protesters against Dharmendra Citizenship Amendment Act.,half true,hi,Final Answer: Mostly True,mostly true,False,False
A man committed suicide against NRC and CAA.,mostly false,hi,Final Answer: True,true,False,False
The couple is beating the Pakistani police to become a Hindu,mostly false,bn,Final Answer: False,false,False,False
Mamata Banerjee is asking to leave the houses of the Hindus of Bengal.,half true,bn,Final Answer: False,false,False,False
A picture of the funeral of people dying of Corona virus in Italy.,half true,hi,Final Answer: True,true,False,False
BJP MP Bhanu Pratat Singh's video criticizing the government.,false,hi,Final Answer: False,false,True,False
"196 suspected patients of Covid 19 have been found in Bikaner, Rajasthan.",half true,hi,Final Answer: False,false,False,False
Union Minister Smriti Irani has called objectionable words for Maa Durga.,mostly false,hi,Final Answer: False,false,False,False
"After the mother's death, the father discovered an extraordinary way of feeding the child.",false,hi,Final Answer: False,false,True,False
Wing Commander Abhinandan's wife appealed not to do politics on the sacrifice of soldiers,false,hi,Final Answer: True,true,False,False
The video was described as the Indo -Pak war in Sialkot.,false,hi,Final Answer: False,false,True,False
India's first corona vaccine 'Kovishild' will be available in the market in the next 73 days.,false,hi,Final Answer: False,false,True,False
Rare pictures of Babri Masjid,mostly false,hi,Final Answer: Half True,half true,False,False
"Social media and Barnala, Barnala, Shiromani Akali Dal, is being viral of Leader Davinder Singh Sidhu Sidhu Sidhu Bijila, which they are told to say that the Akali Dal government '",half true,pa,Final Answer: False,false,False,False
"The man seen in the video is a member of the tabligi Jamaat, who is creating a ruckus during the Quarantein due to the corona virus.",mostly false,hi,Final Answer: False,false,False,False
Lap,mostly false,bn,Final Answer: False,false,False,False
Priyanka Gandhi's wedding rituals were completed by a cleric.,mostly false,hi,Final Answer: False,false,False,False
An independent candidate started crying on Jalandhar seat on getting just five votes.,mostly false,hi,Final Answer: True,true,False,False
In this photo the scene of the attack on the BJP gangs in West Bengal is seen,mostly false,bn,Final Answer: False,false,False,False
Italian Prime Minister Giusappa Conte surrendered due to not being able to control Covid-19.,false,hi,Final Answer: False,false,True,False
"'The tons of the Viagra company in Southern Ireland fell into the river, which got excited by drinking water and continued to behave uncontrollably for a week.'",false,hi,Final Answer: False,false,True,False
Amit Shah's offensive comment about the Bengalis in Anand Bazar.,mostly false,bn,Final Answer: False,false,False,False
"Oishi Ghosh's injury once left in the left hand, once seen in the right hand",mostly false,bn,Final Answer: Half True,half true,False,False
Rahul Gandhi does not even know that blood bottle is not hung up at the time of blood donation.,false,hi,Final Answer: False,false,True,False
French President Emmanuel Macron has congratulated India before the first consignment of the Rafale fighter aircraft came to India.,false,hi,Final Answer: True,true,False,False
Video of Indian Air Force Apache helicopters patrolling Pangong Tso in Ladakh.,mostly false,hi,Final Answer: True,true,False,False
Photo of people lying dead in Italy,mostly false,hi,Final Answer: False,false,False,False
A picture in which PM Modi is seen bowing with folded hands in front of Chinese President Xi Jingping.,false,hi,Final Answer: False,false,True,False
"This video of the laser show is from Ayodhya, which was organized for Ram Mandir Bhumi Pujan.",mostly false,hi,Final Answer: True,true,False,False
Mahatma Gandhi's photo with grandson Kanu Gandhi is of Dandi March of 1930.,mostly false,hi,Final Answer: False,false,False,False
This picture of the kids studying on the mud is India,mostly false,bn,Final Answer: Half True,half true,False,False
Wing Commander Abhinandan is dancing with the Pakistani army.,false,hi,Final Answer: False,false,True,False
A Pakistani Indian national anthem before India-Pakistan match,half true,hi,Final Answer: False,false,False,False
BJP President Amit Shah insulted LK Advani on stage,mostly false,hi,Final Answer: Mostly False,mostly false,True,False
The claim is being claimed that 45 doctors were found in Faridkot.,half true,pa,Final Answer: Half True,half true,True,False
Government of India,false,bn,Final Answer: True,true,False,False
Adani Agri Logistics Limited is setting up a grain godown in Punjab as soon as the agricultural bills from Parliament have passed.,half true,hi,Final Answer: False,false,False,False
Claiming Crona Virus Patient was arrested by the team of Punjab Police and Doctors.,half true,pa,Final Answer: False,false,False,False
"What did not happen in 60 years, Ganga became clear in the last five years.",false,hi,Final Answer: Mostly True,mostly true,False,False
Corona virus was found in broiler chicken.,mostly false,bn,Final Answer: False,false,False,False
Dinosaurs were seen once again in the earth,half true,hi,Final Answer: False,false,False,False
"A day before the Ram temple Bhumi Pujan, former Chief Justice Ranjan Gogoi's corona test positive has come.",false,hi,Final Answer: False,false,True,False
Drinking Tussli will not affect the corona.,false,hi,Final Answer: True,true,False,False
"CBI raided NDTV owner Pranoy Roy and opened up a lot of secrets, the birth certificate of Roy was discovered and according to him his real name is Parvez Raja and his place of birth is Karachi.",false,hi,Final Answer: False,false,True,False
The video is from the veterinarian of Hyderabad,false,bn,Final Answer: Half True,half true,False,False
Muslims are praying in Patparganj in Delhi by rejecting the rules of Corona Lockdown.,mostly false,bn,Final Answer: False,false,False,False
"Through a picture, it has been claimed that one of the three girls having fun in a swim suit is the daughter of BJP leader Sambit Patra.",false,hi,Final Answer: False,false,True,False
Rs. 1 billion rescued from the BJP leader's house,mostly false,bn,Final Answer: False,false,False,False
"A picture of Dr. Sundar Tolani, Senior Urologist from Jaipur, who has died due to Corona.",half true,hi,Final Answer: False,false,False,False
The night scene of India Pakistan border,mostly false,bn,Final Answer: Half True,half true,False,False
Video of Chinese engineer beating Pakistani driver for depositing fake petrol bill in Karachi.,mostly false,hi,Final Answer: False,false,False,False
Alka Lamba is pointing to the Congress party's election symbol (hand paw) on her T-shirt.,false,hi,Final Answer: False,false,True,False
President Ram Nath Kovind is forced to face big leaders of BJP.,mostly false,hi,Final Answer: False,false,False,False
This film is seen in the northern California fire scene in 2021,mostly false,bn,Final Answer: False,false,False,False
These are pictures of the recent violent events that have recently been in Bengaluru,mostly false,bn,Final Answer: False,false,False,False
"The picture of the snake was taken on July 28 this year, in the Ori Kamalkot area of ​​Baramullah district of Kashmir.",mostly false,bn,Final Answer: False,false,False,False
"This picture is of Pradeep Singh, the topper of UPSC Civil Service Examination-2019.",half true,hi,Final Answer: False,false,False,False
Legendary footballer Pele has died.,false,bn,Final Answer: True,true,False,False
"In view of the Korona epidemic, the government is giving students an amount of Rs 11,000 to deposit school/college fees.",false,hi,Final Answer: False,false,True,False
"A picture of a person is being viral with the picture of a person with social media and blood.The picture is being claimed that the person was injured from some goons in Shahjhanpur in Shahjhanpur in Shahjhanpur.During the incident, the person was three bullets after which his condition was serious.",half true,pa,Final Answer: Half True,half true,True,False
One of the three pictures is seen in Priyanka Gandhi's neck crossing,half true,bn,Final Answer: False,false,False,False
A video on social media is being viral in which a discovery is being crying in which a viral video is of India.,false,pa,Final Answer: Half True,half true,False,False
"Cancer will be cured by mixing honey, garlic, walnuts, lemons, and some groin mixed with grains.",false,bn,Final Answer: False,false,True,False
This tribal daughter of Karnataka has come to the IAS exam.,half true,pa,Final Answer: True,true,False,False
"A video with which it is being said that China had spread the Korona virus around the world, so now God sent a flood to punish it.",mostly false,hi,Final Answer: False,false,False,False
"A statement of Jahan Chambers is viral of Johan Chambers and former Nuhan Chambers, former Nuhan Chambers, the US official media and Sisco's former.According to the viral statement, John Chambers said that if Modi became the Prime Minister again, the development of India would pillame.",half true,pa,Final Answer: False,false,False,False
"A 10 -year -old girl was married to Shivnath Chaturvedi, 40 -year -old cousin of her late father.",half true,hi,Final Answer: True,true,False,False
Mamata Banerjee is holding the envelope of Joy Sriram with Amit Shah,false,bn,Final Answer: False,false,True,False
"In Murshidabad, West Bengal, Muslim goons set the idol of Kali Maa on fire in a Devi temple.",half true,hi,Final Answer: False,false,False,False
"This is the case with the devotees and the Bhajpa Sarakar, who is the only one who has a good thing.#Bhajpai is the only one who has a lot of money in the world There is no need for a lot of money in the world.",false,gu,Final Answer: Mostly False,mostly false,False,False
25 people of the gang raising children arrested by Ratlam police,false,hi,Final Answer: False,false,True,False
Rani Laxmi Bai died on 17 June 1958.,false,hi,Final Answer: False,false,True,False
Looted a gun shop in America.,half true,hi,Final Answer: Half True,half true,True,False
Former Mumbai Police Commissioner Ahmed Javed took only one rupee salary during the job for 36 years.,mostly false,hi,Final Answer: False,false,False,False
"In Haryana, the BJP MLA and the officials were washed away by the people ....",half true,gu,Final Answer: False,false,False,False
Video of passengers arguing with attachment dents to not take care of social dispensing in Air India aircraft.,mostly false,hi,Final Answer: False,false,False,False
Uttar Pradesh Chief Minister Yogi Adityanath says Muslim women should be raped out of the grave,mostly false,bn,Final Answer: False,false,False,False
"The injured jawan seen in the picture is one of the same Indian soldiers, who had a clash with Chinese soldiers in the Galwan Valley.",half true,hi,Final Answer: Mostly True,mostly true,False,False
A building was described as the house of Shahrukh Khan,false,hi,Final Answer: Mostly True,mostly true,False,False
The claim that Punjab Police have arrested a suspect at Phillaur that was throwing on the road by spitting on the notes,half true,pa,Final Answer: False,false,False,False
Mahendra Singh Dhoni tweeted that he will not retire till the T20 World Cup.,false,hi,Final Answer: False,false,True,False
The picture going viral is Narendra Modi's childhood picture in which he is seen with mother Hiraben,mostly false,hi,Final Answer: True,true,False,False
The video is the Corona virus,mostly false,bn,Final Answer: False,false,False,False
Coffins of 75 Indian soldiers killed by the Chinese Army in Ladakh.,false,hi,Final Answer: False,false,True,False
"On Wednesday morning at Delhi Airport, officials took passports of passengers after which passengers got excited.",half true,hi,Final Answer: False,false,False,False
Bollywood actress Deepika Padukone had sought votes for BJP.,false,hi,Final Answer: False,false,True,False
"Due to increase in gold prices, there is no customers in the jewelery shop, so shop workers are dancing and passing time.",mostly false,hi,Final Answer: Half True,half true,False,False
"Through the picture, it is being claimed that after a Hindu girl marrying a Muslim, this has happened.",mostly false,hi,Final Answer: False,false,False,False
Women sang Ram bhajan in a mosque in Dubai.,mostly false,hi,Final Answer: False,false,False,False
A videos on social media is being viral in which the doctors of Sudha hospital doctors have been removed from Rajasthan.,half true,pa,Final Answer: False,false,False,False
"A photo of a 12 -year -old Swedish child, whose blue eyes were beaten by a Muslim immigrant.",mostly false,hi,Final Answer: False,false,False,False
The Babri Mosque of Ayodhya is seen in the picture,mostly false,bn,Final Answer: False,false,False,False
"Prime Minister Modi has started a ship service between Bhavnagar to Bharuch, which will complete the 350 km distance to be fixed from the road in 32 kilometers.",half true,hi,Final Answer: Mostly False,mostly false,False,False
"For the first time in history, the signal is crossing the road.",false,hi,Final Answer: False,false,True,False
"The picture of a person is being viral on social media, which is being shared with the elections in Bihar and Madhya Pradesh.",half true,pa,Final Answer: Half True,half true,True,False
"Shah Rukh, Amir, with Modi, who wrote Joy Sri on the color of the girua on the forehead",half true,bn,Final Answer: False,false,False,False
Some foreigners danced to the Bhojpuri super hit song 'Lollipop' on the road in London.,mostly false,hi,Final Answer: True,true,False,False
Pic,mostly false,bn,Final Answer: Half True,half true,False,False
"On the day before the match with India, the Pakistan cricket team went to the Hookah Bar.",half true,bn,Final Answer: False,false,False,False
"In lockdown, people are locked in homes and all birds including peacocks on Oot-Coimbatore Road are roaming the streets.",mostly false,hi,Final Answer: Mostly True,mostly true,False,False
This photo taken while opposing the citizenship bill in Assam,mostly false,bn,Final Answer: Half True,half true,False,False
The mother could not withstand the burden of the young son's departure and Anurag's mother has died due to heart-attach.,false,hi,Final Answer: Half True,half true,False,False
Jawan martyred in a terrorist attack in Pulwama,false,hi,Final Answer: True,true,False,False
This Muslim biryani dealer in Coimbatore used to make biryani in separate containers for Hindus and mixed the drug to prevent population there.,false,bn,Final Answer: False,false,True,False
Video of Manoj Tiwari reaching the mosque when BJP's condition is bad in Haryana elections,mostly false,hi,Final Answer: False,false,False,False
"A claim on social media has been viral in the name of Ratan Tata, according to which Ratan Tata has stated that this year is not for living.",half true,gu,Final Answer: False,false,False,False
"The people of Brazil implemented PM Modi's appeal for ""spreading light"".",mostly false,hi,Final Answer: Half True,half true,False,False
Six Indian soldiers dead in China's rocket in Sikkim.,false,bn,Final Answer: False,false,True,False
Video of violence in Delhi,mostly false,hi,Final Answer: Half True,half true,False,False
Shiv Senais have beaten the bank manager.,half true,mr,Final Answer: False,false,False,False
"Photo of Sir Syed Ahmed Khan in Burj Khalifa, Dubai.",false,hi,Final Answer: False,false,True,False
