claim,label,language,output,final_answer,correct,inconclusive
"Example - closing of schools when there were 30 several cases of coronavirus found in Poland.Schools were closed in France when there were 2,000 cases found.",true,pl,Final Answer: Mostly False,mostly false,False,False
"""Whenever he comes can only make sure we do everything to get to the end goal.""",mostly true,sr,Final Answer: Half True,half true,False,False
Grande Parte Da Mídia Achava Que Ele [Cesare Battisti] Era Um Pobre Coitado,half true,sr,Final Answer: Mostly True,mostly true,False,False
The most cited scientific journal (according to 2019 Journal Citation Reports) in the field of immunology The Journal of Immunology has published an article “Understanding the essence of the mechanism of action of highly exposed biological preparations” on the mechanism of action of domestic “Ergoferon”.,half true,ru,Final Answer: False,false,False,False
"""If they look at those conditions that were set, the action plan is practically fully fulfilled.""",mostly true,sr,Final Answer: Half True,half true,False,False
"""You can't shave (Members of REM), I think paragraph 2 is very explicitly said, that it is necessary to obtain an opinion of all members of the Council, and only then you can access dismissal.Do you really think six who are there are, that they will bother themselves and say 'Bring us everything'? """,mostly true,sr,Final Answer: Mostly True,mostly true,True,False
"""Without our coalition, there will be no new governments, unless Democrats and Progressives form a majority.""",true,sr,Final Answer: Mostly False,mostly false,False,False
"We offer a widespread fee for maintaining public media, twice lower than the subscription.*",false,pl,Final Answer: Half True,half true,False,False
"Baiterek holding, which unites state business support institutions, reported 40 billion tenge about the last year about the last year about the last year",true,ru,Final Answer: False,false,False,False
Cerethels will build a 193-meter monument to Nazarbayev,false,ru,Final Answer: False,false,True,False
Three cases of coronavirus in Kazakhstan,true,ru,Final Answer: False,false,False,False
"I remember Tusk's expose from 2011. He said then that he would not kneel from bishops, that he would liquidate the church fund.",half true,pl,Final Answer: False,false,False,False
"The vaccine from the Covid-19 will be introduced to people without passing any test and no testing.To test the vaccine from the Covid-19, it takes several decades.After that, we can say how dangerous it is or not, and about its side effects/",false,ru,Final Answer: False,false,True,False
Most SLD voted in favor of raising the retirement age.,false,pl,Final Answer: False,false,True,False
"""From 1910 to 2013 we had a dramatic drop in animal production every year.We came to the level below 1910. """,mostly true,sr,Final Answer: False,false,False,False
"""There will be no election duel between Tadic and Djilas.""",true,sr,Final Answer: True,true,True,False
"""The law has been violated!Twenty-four thousand and some employees and former employees did not receive actions, and four million hundred thousand citizens did not receive actions. """,true,sr,Final Answer: Half True,half true,False,False
"""It is interesting that we have equated salaries with May last year.The difference is in two hundred dinars.Regardless of the salaries in the public sector lower, salaries in the private sector have reached a significantly higher level and equalized with last year, these are data that they are making a big result. """,true,sr,Final Answer: Half True,half true,False,False
"""Telekom provides both Channel N1 in its program.So that one who has Telekom's program, ie the benefits of Telecom as a distributor, can absolutely watch television N1. """,mostly false,sr,Final Answer: Mostly True,mostly true,False,False
"""I submitted my successor to the financial report on the state of finance in the city ... there is currently close to six billion dinars in urban accounts.""",true,sr,Final Answer: Half True,half true,False,False
"In 2010, the decision of President Obama and NATO was adopted so -called eventual plans for Poland and Lithuania, Latvia, Estonia, where NATO was very precisely described, i.e. Poland will also defend these territories.",true,pl,Final Answer: Mostly True,mostly true,False,False
"""It is a shame that the largest number of social assistance beneficiaries in the richest piece of Serbia and no one is proud of such Vojvodina.""",half true,sr,Final Answer: Mostly True,mostly true,False,False
"""I'll hand over Mr. File and answers to the questionnaire that they have not yet sent us.Simply, in this way we will shorten in a few months from the moment you officially get that questionnaire that we need to answer it. """,half true,sr,Final Answer: Half True,half true,True,False
"""The general state deficit is drastically below what the deficit has the most significant EU countries, except for Germany, which we are extremely operating and which we cannot compare.One France has two and a half times a larger deficit from Serbia.""",half true,sr,Final Answer: Mostly True,mostly true,False,False
I expect that we will have the largest rate of economic growth in the region next year.,mostly true,sr,Final Answer: Half True,half true,False,False
"Family benefits have been increased in 8 years of the platform by PLN 9.I know what I'm saying, about 9 zlotys, sir.",false,pl,Final Answer: False,false,True,False
"""We have increased only the budget of the Film Center, it is 50 times higher than six times this year.So we never gave money for domestic cinematography again. """,mostly true,sr,Final Answer: Mostly False,mostly false,False,False
(...) Geriators (...) there is only 436 in our country.,false,pl,Final Answer: Half True,half true,False,False
"""Serbia will save about 70 billion dinars by 2020 by reforming the pension system.""",mostly false,sr,Final Answer: False,false,False,False
"In Germany, when the beer consumption grew for years, it dragged hops behind it.In Poland, you have a twenty -time increase in beer consumption and a decrease in hop production.",false,pl,Final Answer: Mostly True,mostly true,False,False
"We have the seventh year from a seven -year perspective, and we have released less than 46%, from 60 billion 27 only went to farmers' accounts, and in activities modernization of farms is even worse, because less than 1/3.",true,pl,Final Answer: Mostly True,mostly true,False,False
"""The level of coverage of imports by exports is insufficient, 58 percent, but in this century it is the highest degree, which Serbia had.""",true,sr,Final Answer: Mostly True,mostly true,False,False
"""(...) We can provide around 100 euros per person per month.In Belgium it is 60 euros a day. ""/ '(...) We can provide about € 100 per month per person.In Belgium it’s € 60 a day.",false,pl,Final Answer: Mostly False,mostly false,False,False
"For non -fulfillment of the below duties, parents may deprive parental rights: you can not leave children alone unattended up to 12 years.The child himself cannot return from school and go for bread?Parents should not allow viewing, reading and distributing materials containing pornography, violence, extremism and terrorism.But what about the porn that was included in Zoom during the lessons?That is, the state does not block Internet resources on the territory of Kazakhstan, and the parents somehow must block!?Ensure compliance by their children with the requirements established by the internal routine of the organization and the charter of the organization of education.And if sometimes we are late to school, then can you prepare a child in an orphanage?Fulfill other duties provided for by the legislation of the Republic of Kazakhstan.",half true,ru,Final Answer: Mostly True,mostly true,False,False
"""I am the president of the Serbian government, may not be elected the largest number of mandates, but with the largest number of votes in the modern history of Serbia.""",true,sr,Final Answer: Mostly True,mostly true,False,False
Coronavirus was found in the cats in Jun,half true,ru,Final Answer: Mostly True,mostly true,False,False
We have completed the construction of a gas terminal,true,pl,Final Answer: Half True,half true,False,False
"""There was never incidents in my biography, I've never been prosecuted, and I dropped the biggest bully.""",mostly false,sr,Final Answer: Mostly False,mostly false,True,False
Video shot in the village of Masanchi of the Korday district of the Zhambyl region of Kazakhstan,true,ru,Final Answer: True,true,True,False
"In Kazakhstan, about 300 thousand tons of raw cotton are collected on average per year.",true,ru,Final Answer: Mostly False,mostly false,False,False
Four Ukrainian military died after the introduction of the American vaccine from coronavirus,false,ru,Final Answer: False,false,True,False
"""Therefore, the state, in accordance with the decision of the City Assembly, determined that such manifestations (pride parade) were held before the Serbian Palace.It is a central place in the state, it is no more trickled position, nor a field. """,mostly false,sr,Final Answer: Mostly True,mostly true,False,False
The PO introduced JOWs in local governments and in the Senate.,half true,pl,Final Answer: False,false,False,False
"They allowed psychiatric diagnoses not only to a psychiatrist, but a simple doctor who did not even learn psychiatry.",half true,ru,Final Answer: Mostly True,mostly true,False,False
"The mining restructuring program implemented in 1998-2002 together with its further modifications until 2006 was until now the most radical project to change the shape of the entire sector.As a result, 13 mines were liquidated and mining in another 10 was significantly reduced. Over 100,000 left the mining.people, i.e. more than 42 percentemployed on the start of the program.",true,pl,Final Answer: Mostly True,mostly true,False,False
"""For all (cultural) events, organized in 2015, more money was provided than the case was in 2013.""",mostly false,sr,Final Answer: Half True,half true,False,False
"In 2015, 4 criminal cases were opened to sell drugs against employees of the Department of Crime Correspondence, in 2016 already 10, in 2017, already 20, and, probably, this is not all that is not all",half true,ru,Final Answer: Half True,half true,True,False
"""The work of the High Council of the Judiciary (VSS) in the current, incomplete composition, became illegitimate.""",true,sr,Final Answer: Half True,half true,False,False
Frozen children are sold to organs in China,false,ru,Final Answer: False,false,True,False
Bill Gates called for reducing the population of the planet by 10-15% and financed the development of coronavirus,false,ru,Final Answer: False,false,True,False
About 900 stolen children were raised from tunnels in Melbourne,false,ru,Final Answer: False,false,True,False
The World Health Organization (WHO) officially included love in the list of mental illness.A new ailment was assigned a number F63.9,false,ru,Final Answer: False,false,True,False
"The embassies in Senegal and Iraq are already operating.In January this year, the embassies in Tanzania and Panama were established, and at the beginning of February the general consulate in Houston.These facilities will start full activity in the second half of this year.",true,pl,Final Answer: Half True,half true,False,False
"Emigration was the highest immediately after entering the Union, and now it stays at a stable level.",half true,pl,Final Answer: Mostly True,mostly true,False,False
The head of the WHO is dancing in a nightclub,false,ru,Final Answer: False,false,True,False
"For example, the Polish economy is nearly twice as energy -consuming than the European average.Out of 100 units, so -calledWe use primary energy only a dozen or so.All the rest melts at the stage of energy processing, transport and receipt.For Example, Poland’s Economy is Almost Twice Much More Energy Intension The European Average.At 100 units of so-Called So.Primary Energy, We Effistly Use only Saveral.The Remaining Part Dissipates at the Stage of Energy Conversion, Transportation and Prescription.",half true,pl,Final Answer: Mostly True,mostly true,False,False
"These PLN 15 (as part of the audiovisual fee) will be charged from each meter, not from the TV.*",half true,pl,Final Answer: False,false,False,False
"According to Vaers, from 2006 to 2019 after vaccination of HPV in the United States, 3,000 became disabled, 480 died, more than 300 have a cervical dysplasia and more than 400 cervical cancer appeared",false,ru,Final Answer: Mostly False,mostly false,False,False
"In Kazakhstan (in Almaty), two cases of coronavirus are confirmed",true,ru,Final Answer: False,false,False,False
"We - Poland, have been an ally of Israel in many years in many years.We are on the side of Israel, recently as there was a vote in the UN Security Council, we also abstained, which in fact was the support of Israel.",false,pl,Final Answer: Mostly True,mostly true,False,False
The Warsaw In Vitro program is already over 200 happy families.,true,pl,Final Answer: Mostly True,mostly true,False,False
Even Bill Gates said that 700 thousand people would initially die from the vaccine,false,ru,Final Answer: False,false,True,False
"Judges (CT) were elected, who can, should already, three should already take their office, because the term of office of previous on November 6 ended.",true,pl,Final Answer: Mostly True,mostly true,False,False
"""Since 2014, I was at the head of the Committee that controls the military and the police.I introduced the practice to come to the Minister of Police and Army to apply for work on three months. """,mostly true,sr,Final Answer: False,false,False,False
"""Serbia The leader in Europe in the number of girls in the Information and Communication Technology Sector and European Union countries will need decades to reach it.""",mostly false,sr,Final Answer: Mostly True,mostly true,False,False
"In Finland, more than $ 1 billion from lottery activity through the operator is aimed at developing sports and physical culture, as well as art and culture",true,ru,Final Answer: Mostly True,mostly true,False,False
"""I didn't mention her, I just said - 'Good people don't bite dogs.""",false,sr,Final Answer: False,false,True,False
"""But I admit I didn't know myself in politics, and I didn't answer meaningless charges, and no one was badly told that I didn't tell me that some tender was set up, that some wrong investment was done.""",false,sr,Final Answer: Half True,half true,False,False
"""If we are not able to achieve a higher growth of 2 percent this year, it will still be very similar to us, because the greater feeling of some better achieved will be made.""",true,sr,Final Answer: Mostly False,mostly false,False,False
The probability of die after vaccination is thousands of times higher than the probability of die from measles,false,ru,Final Answer: False,false,True,False
We must remember that this [anti -smog] law will largely eliminate the possibility of heating by coal stoves.In a situation where 70% of people in southern Poland are so heating.,true,pl,Final Answer: Mostly True,mostly true,False,False
"""It was forbidden to promote me.They just didn't let me promote anything. """,false,sr,Final Answer: Mostly True,mostly true,False,False
Kazakhstan takes 9th place in the world in terms of proven world coal reserves,true,ru,Final Answer: True,true,True,False
"Total exports of weapons and military equipment, including a new contract, will be around 1.2 billion dollars.",mostly true,sr,Final Answer: Half True,half true,False,False
This is the largest row in history.,false,pl,Final Answer: False,false,True,False
"In the Global Innovation Index, Kazakhstan 2019 took 79th place, having lost 5 positions compared to 2018",true,ru,Final Answer: Mostly True,mostly true,False,False
"Olaf is such an EU institution that is responsible for the correct spending of EU money, not so long ago in its report she wrote that in Poland, according to their estimates, every fourth tender is set.Every fourth tender.Many of this money ...",false,pl,Final Answer: Mostly True,mostly true,False,False
Enterprise investments have been at the lowest level today in over 20 years.,true,pl,Final Answer: True,true,True,False
"""I don't even know who he, or where did he show up now.""",false,sr,Final Answer: Half True,half true,False,False
"Throughout the second five -year plan, the number of jobs in the manufacturing industry increased by only 46 thousand, and the average salary in dollar equivalent fell by 25%",mostly true,ru,Final Answer: Half True,half true,False,False
"Imported carpets in Uzbekistan are an excisable goods, and Uzbek manufacturers (exported carpets) enjoy the right to return VAT",true,ru,Final Answer: Mostly True,mostly true,False,False
"""This government was promised three years ago, a reduction in taxes and parafiscal imposes.And what is the result of that?Three years ago, there were 360, and now that number 384 with the adoption of the Private Security Act, we will have another new, 385th tax. """,mostly true,sr,Final Answer: Mostly True,mostly true,True,False
Lossing of the nose can help with the prevention of respiratory diseases,true,ru,Final Answer: False,false,False,False
The population in Africa exceeded a billion.,true,pl,Final Answer: True,true,True,False
"In Kazakhstan, residents are burning Chinese houses, shops and restaurants due to the outbreak of coronavirus",false,ru,Final Answer: False,false,True,False
"""I advise citizens to save in dinars because one is safe, this dinar interest rate is much greater than inflation rate.""",half true,sr,Final Answer: Half True,half true,True,False
2020-01-10t00: 00: 00z,mostly false,ru,Final Answer: False,false,False,False
"""As for prices, the progressive authority starts to declare himself for the first time in 2015.Then Mr. Siniša Mali said that the first line of the subway would cost between 800 and billion euros, in the end of 2015, it was already corrected to between 800 million and 1.2 billion euros. """,mostly true,sr,Final Answer: Mostly True,mostly true,True,False
"""And not only we renewed the buildings that were demolished, but even some new built.As a kindergarten in Stublines, which is one of the most beautiful in the territory of the city of Belgrade, as is the first fiscultural hall that the first Obrenova primary school received after almost 200 years, it is home for social work to be built soon.So these are some new objects that even improve life in Obrenovac.And I think we can be satisfied with this what we did in the past year. """,mostly true,sr,Final Answer: Mostly True,mostly true,True,False
"The program of mental diagnostics and ""treatment"" of children was introduced into kindergartens and schools.(This can lead to a mass formulation of mental diagnoses to children).",false,ru,Final Answer: Mostly True,mostly true,False,False
A million patients with cancer in Poland and only PLN 1.5 billion for oncological treatment.,half true,pl,Final Answer: Mostly True,mostly true,False,False
"""I never said that Mercedes would buy Ikarbus.""",true,sr,Final Answer: True,true,True,False
"""When I became prime minister, public debt expressed in the percentage of gross domestic product, depending on which moment you take, from 77 to 79 percent, and before the year the level of public debt will be below 50 percent.""",false,sr,Final Answer: Half True,half true,False,False
"""The policy of giving subsidies of the Government of the Republic of Serbia is well thought out and smart, so I think we will definitely continue with her.Thus, five domestic investors, and it returns four times in a budget to a single investor and is strictly monitored. """,false,sr,Final Answer: Half True,half true,False,False
"It all began in 2011 with the ruling of the Constitutional Tribunal, which, by registering NOP symbols, including the Celtic cross or, sorry, it was a ""pedaling ban"", he did not find any violations from the constitutional point of view, then the court had to register it.",half true,pl,Final Answer: Mostly False,mostly false,False,False
Half of the budget is with VAT.,false,pl,Final Answer: Half True,half true,False,False
"""Serbia is further than the EU today than it was two years ago.""",false,sr,Final Answer: Mostly True,mostly true,False,False
"""Citizens voted for him in the last four rounds of choice and got more and more every time.Both him and the Serbian Advanced Party. """,true,sr,Final Answer: Mostly True,mostly true,False,False
"""In the execution of works (at the North Krak, Corridor 10), the agreed dynamics were monitored.""",half true,sr,Final Answer: Half True,half true,True,False
"When I was still a city councilor, I demanded that free parking lots would be created in front of the paid parking zone.",true,pl,Final Answer: False,false,False,False
"""Six months in Belgrade, I would say almost in Serbia, there was no mafia murder.""",mostly true,sr,Final Answer: Mostly True,mostly true,True,False
"Suffice it to say that our rating is still higher than the rating of Italy, a very powerful Western European state, is at a level exactly like Spain.",half true,pl,Final Answer: Mostly False,mostly false,False,False
"In China, millions of coronavirus infected",false,ru,Final Answer: Mostly True,mostly true,False,False
"Belarus is a country where one of the candidates is still in prison in the presidential election five years ago, Mikoła Statkiewicz",true,pl,Final Answer: Mostly True,mostly true,False,False
"""Serbia was before the bankruptcy three years ago, and today it has a budget surplus, economy growth significantly higher than the European average and Serbia has shown that he can win.And not only in basketball and water polo, but also in economics and politics. """,false,sr,Final Answer: Mostly True,mostly true,False,False
"During martial law, almost 800 thousandPoles left Poland.",false,pl,Final Answer: Mostly True,mostly true,False,False
German commission - coronavirus - global false anxiety,false,ru,Final Answer: Mostly False,mostly false,False,False
"""Only this year, 23,000 children in kindergarten are enrolled, 12,000 in the state, and 11,000 in private kindergartens.""",mostly false,sr,Final Answer: Half True,half true,False,False
"""The resort ministry will increase direct benefits of agricultural products this year with 12,000 to 14,000 dinars per hectare of sown field crops.""",mostly false,sr,Final Answer: Half True,half true,False,False
Kazakhstan is a leader in Central Asia on the illegal conclusion of capital into offshore,half true,ru,Final Answer: Mostly True,mostly true,False,False
"""After 16 years, DS rule, we have 10,000 people who go to folk cuisine.""",mostly true,sr,Final Answer: Half True,half true,False,False
"""We need to present foreign investors that investment potentials are such that the profit that is realized herein, due to tax policy, financial stability, labor and its quality, higher than in the environment.""",half true,sr,Final Answer: Mostly True,mostly true,False,False
"""When I took over the government, only the two countries have recognized Kosovo's independence since.These are Antigua and Barbuda and Togo, if I'm not mistaken.Only those two countries, everything else I inherited. """,mostly true,sr,Final Answer: Mostly False,mostly false,False,False
"Another amount of benefits is received by guardians of adult disabled people, and other carers of disabled children.This difference is very large, because in the case of children it is PLN 1,477, and in the case of adults PLN 520 and only for the least paid people.The Constitutional Tribunal ruled the unconstitutionality of this solution in 2014.",true,pl,Final Answer: Mostly True,mostly true,False,False
"""The state does not want you to go for retirement earlier, the state wants you to work a full service life.And therefore if you retire earlier, as well as in most countries in the world, you pay a certain reduction in that pension.The so-called penalties.It was for life, and now we say, since we have more money, as we want to thank retirements, when you fulfill the age, it considers that you are no longer obliged to do anything for you. """,mostly true,sr,Final Answer: Mostly True,mostly true,True,False
"In Serbia, 90 percent of students, after high school, enrolls in college, and it is known that masters are lacking in factories.",mostly true,sr,Final Answer: Mostly True,mostly true,True,False
Cracovians live the longest in Poland.,false,pl,Final Answer: Mostly True,mostly true,False,False
"""I am responsibly in front of the Ministry of Agriculture that this year's sunflower race will be between 300 and 320 thousand tons, which is enough for about 130,000 tons of edible oil.""",true,sr,Final Answer: Half True,half true,False,False
"Article 15 of the European Union Treaty is explicitly that the European Council elects its chairman by a specified majority for a period of 2.5 years and the chairman's mandate is renewed once, renewable and, in the event of an obstacle or serious failure, the European Council may decide differently.So as if we are dealing with a certain machine, this mandate of the chairman of the council is simply renewable.",half true,pl,Final Answer: Mostly True,mostly true,False,False
WHO announced the pandemic of Coronavirus Covid-19,true,ru,Final Answer: Mostly True,mostly true,False,False
"""I believe it will all be successful and that Serbia will really have that percentage of economic growth this year, as the IMF and the World Bank said.Believe, Serbia is the only country in Europe with growth.So, look at the countries around us. """,false,sr,Final Answer: Mostly True,mostly true,False,False
"""The dinar course will remain stable by the end of the year.""",mostly false,sr,Final Answer: Half True,half true,False,False
"Japanese professor, Nobel laureate, Tasuku Hondzo said that coronavirus was created by artificially in China",false,ru,Final Answer: False,false,True,False
"As for the constitutionality of the Act on the National Court Register, first in 2006 the Constitutional Tribunal ruled that this term could be shortened.",half true,pl,Final Answer: False,false,False,False
"""I was president of PKS and I was eligible for public office on working relationship with the right and obligation to report to work in PKS ... I absolutely all done by law and no conflict of interest.""",true,sr,Final Answer: Half True,half true,False,False
"According to available estimates, about 75% of the country is at increased risk of environmental destabilization",half true,ru,Final Answer: Half True,half true,True,False
Bill Gates was detained as the Coronavirus Coronavirus,false,ru,Final Answer: False,false,True,False
"""Serbia is an open, democratic society, in which extreme groups cannot pass.""",mostly false,sr,Final Answer: Mostly False,mostly false,True,False
"""I claim that pensions will not fall, but they will grow, in line with salary growth.""",mostly false,sr,Final Answer: Mostly False,mostly false,True,False
80 percentPoznanians are believing Catholics.,true,pl,Final Answer: Mostly True,mostly true,False,False
"""Percentage, we give for social more than any other country.""",mostly false,sr,Final Answer: Mostly False,mostly false,True,False
Aisultan Nazarbayev is accused of attacking a policeman,true,ru,Final Answer: True,true,True,False
"""You see, Montenegro opened a lot more chapters, but it closed as much as we do.""",half true,sr,Final Answer: Half True,half true,True,False
Garlic helps with coronavirus,half true,ru,Final Answer: False,false,False,False
In March there was another decline in unemployment.,half true,pl,Final Answer: False,false,False,False
"""The World Economic Crisis will not affect employment in Serbia.There will be no waves of dismissal ... """,false,sr,Final Answer: False,false,True,False
"""The European Commission's Progress Report on Serbia's progress in European integration proves parliamental progress, and that the Assembly of Institutions that Hurrays European Assignment.""",mostly false,sr,Final Answer: Mostly True,mostly true,False,False
"Erdogan forbade the show of the film ""Borat 2"" throughout Turkey",false,ru,Final Answer: False,false,True,False
"""We are one of the few areas where three new factories are opened in a short time, and this year we are expecting another 200 new jobs.""",true,sr,Final Answer: Half True,half true,False,False
Antibiotics are cured from coronavirus,false,ru,Final Answer: False,false,True,False
213 professions are prohibited for women in Kazakhstan,mostly true,ru,Final Answer: True,true,False,False
"In Kazakhstan, the death penalty was canceled",mostly true,ru,Final Answer: True,true,False,False
"Huge state investments are planned to be directed to the construction of wholesale and distribution centers.However, the effect will not be quick and raises questions, since it is planned to put them into operation until the end of 2022",half true,ru,Final Answer: False,false,False,False
None of the vaccines is absolutely safe,half true,ru,Final Answer: Mostly True,mostly true,False,False
"""Serbia came out of the recession, because the growth of gross domestic product (GDP) in the first quarter of this year was one percent higher than in the same period 2009.""",mostly false,sr,Final Answer: Half True,half true,False,False
Tom Hanks and his wife Rita Wilson infected coronavirus,true,ru,Final Answer: True,true,True,False
"""I am innocent and statements of all the accused speak in favor of that.""",true,sr,Final Answer: Half True,half true,False,False
"""(Maternity rights) They are larger in our country, more pronounced and better than in Germany.There you have to work there for three months, you can still go to work here after 3 months. """,half true,sr,Final Answer: Mostly False,mostly false,False,False
This year 550 criminal cases of violence against children were instituted,true,ru,Final Answer: Half True,half true,False,False
"""We manage serious negotiations on starting production in the civil part of the company Sloboda.FOX is interested in investing. """,half true,sr,Final Answer: Half True,half true,True,False
We have already increased our debt over 10 percent (during the Covid-19 pandemic-note Demagog),true,pl,Final Answer: Mostly True,mostly true,False,False
22 countries in the European Union send 6-year-olds to school.,half true,pl,Final Answer: Mostly True,mostly true,False,False
"""How did they (in Nis) have made budgets of all previous 25 years, 30 years?By telling you, we will have income, which is not actually revenues overrated by 46.4 percent.Overvalued revenues, and then on such overvalued revenues, influence itself impossible obligations that are even greater than that, because they are always counting in the coat they reach 50 million euros. """,mostly true,sr,Final Answer: Mostly False,mostly false,False,False
"""There are a lot of problems in the field and misuse on the lease of state agricultural land.These issues are within the competence of local governments and I agree that the Ministry receives jurisdiction to issue even a third of these licenses, such as the case in Hungary, so that abuse would not come. """,mostly false,sr,Final Answer: Mostly True,mostly true,False,False
"In 2017, thanks to the deputy corps, for the first time at the legislative level, the practice of paying fees for socially significant literature was introduced.There are no analogues in other countries of the world similar experience",true,ru,Final Answer: Mostly False,mostly false,False,False
"""In the last term, the opposition was chaired with about half of the total number of parliamentary committees.It is important to say that in this mandate, the opposition was exhausted by the important committees such as the Administrative Committee, the Committee on Defense and Security, Finance Committee, Local Self-Government. """,half true,sr,Final Answer: Half True,half true,True,False
"""Statistics shows that the war against violence in sports gives results.Since the application of the new law, violence has fallen by 26 percent compared to the same period last year. """,half true,sr,Final Answer: Mostly True,mostly true,False,False
"""I want to congratulate all others in a correct and fair campaign.I think it was the most peaceful, cleanest and best campaign so far.From all.""",false,sr,Final Answer: Half True,half true,False,False
12% of the crimes in Kazakhstan falls on women,true,ru,Final Answer: False,false,False,False
"""From 2012 until today, we managed to halve the trade deficit we have with the EU.""",mostly true,sr,Final Answer: Half True,half true,False,False
"""We shouldn't forget that Serbia was declared the country of leader of Southeast Europe four days in attracting foreign direct investment, $ 2.56 billion is an inflow of FDI, more than anyone in the region.""",half true,sr,Final Answer: Mostly True,mostly true,False,False
At the moment we have the situation that the National Labor Inspectorate must announce every control.,false,pl,Final Answer: False,false,True,False
"There is a great lie and manipulation in this matter, spread by PO deputies.I was a minister at the president's office.When the law comes to the President from the Sejm, the president may make three decisions: sign if he agrees, he may appear with a veto, and if he finds that he is contrary to the constitution, he is required to send her to the Constitutional Tribunal.The implementation of this provision is to refer the law to the Tribunal.",true,pl,Final Answer: Mostly True,mostly true,False,False
"""In the first months of 2011, we have excellent indicators of agricultural products from Serbia, which is 40 percent higher than last year.""",true,sr,Final Answer: False,false,False,False
"""Members of the LGBT population have the opportunity to exercise their right guaranteed by law and the constitution ... as well as that none of them can be limited in exercising their rights.""",half true,sr,Final Answer: Mostly True,mostly true,False,False
"""In the first five months, we had a deficit of 25 billion dinars instead of planned 90 billion, which is three and a half times less than what the IMF would be satisfied.""",mostly true,sr,"To evaluate the claim, we need to analyze the figures presented. The statement mentions a deficit of 25 billion dinars instead of a planned 90 billion dinars. 

1. The actual deficit (25 billion) is indeed less than the planned deficit (90 billion).
2. The claim states that this is ""three and a half times less"" than what the IMF would be satisfied with. 

To check this, we can calculate:
- If the planned deficit is 90 billion dinars, then three and a half times that amount would be 90 billion / 3.5 = approximately 25.71 billion dinars. 

Since the actual deficit of 25 billion dinars is less than 25.71 billion dinars, the statement that the deficit is ""three and a half times less"" is not accurate in a strict mathematical sense, but it does convey that the deficit is significantly lower than the planned amount.

Given this analysis, the claim is mostly accurate but has a slight inaccuracy in the phrasing regarding the comparison to the IMF's expectations.

Final Answer: Mostly True",mostly true,True,False
"""We have a significant decline in industrial production, and for the first time after 16 months and the decline in gross social product.""",half true,sr,Final Answer: Half True,half true,True,False
Badger fat helps from pneumonia,false,ru,Final Answer: False,false,True,False
"There are already voivodships such as the Lubuskie Voivodeship, in which there was a 10% increase in births in January.",true,pl,Final Answer: Half True,half true,False,False
"""There are several factors for resting prices of food, especially low purchasing power and, I would say, realistic and rational relationship between citizens according to total costs, and food costs.""",false,sr,Final Answer: Mostly True,mostly true,False,False
"""Extraordinary increase in pensions in 2008 of 10 percent provided security to the oldest population and before the upcoming crisis.""",mostly false,sr,Final Answer: Mostly True,mostly true,False,False
The astronomical debt (city) is PLN 1.48 billion.,true,pl,Final Answer: Half True,half true,False,False
"""The fact is that Serbia is another military force in the entire region.In front of us is only twenty-metic Romania. """,half true,sr,Final Answer: Mostly False,mostly false,False,False
Over four hundred of eight hundred of a dozen or so police stations have been liquidated during the Civic Platform.,true,pl,Final Answer: False,false,False,False
Americans/US citizens sued China because of coronavirus,true,ru,Final Answer: Mostly True,mostly true,False,False
"""There are currently no chances that some IT giant like a 'Gugla' comes to Serbia.""",mostly false,sr,Final Answer: Mostly False,mostly false,True,False
Kazakhstan has no experience in releasing vaccines at all,false,ru,Final Answer: Mostly False,mostly false,False,False
"""But if I tell you that 35 incentives agreements have been signed in the past two years and that almost 19,000 jobs are open, will you tell me that the job for those 19,000 workers is insignificant?""",false,sr,Final Answer: Mostly True,mostly true,False,False
"""It is currently working on the census of state property.",mostly false,sr,Final Answer: Half True,half true,False,False
"""Serbia will achieve a surplus higher than a billion euros in the foreign trade of agricultural products this (2010), which is the best result in its history""",half true,sr,Final Answer: True,true,False,False
"""'Moving' imprisonment ... is planned for the coming year and to the location outside Belgrade.""",false,sr,Final Answer: False,false,True,False
"Now we are noting the feminization of the profession of a teacher.81% of all working teachers are women, and only 19% are men.In schools, we have only 60 thousand teachers of men, and then, you know, these are mainly directors, hard workers, physical education teachers",true,ru,Final Answer: Mostly True,mostly true,False,False
"(...) Then [during the construction of the Legia stadium, ITI - at.ed.] It was a private company, which was co -financed [from urban funds - at.ed.] The amount of half a billion zlotys.",half true,pl,Final Answer: Mostly True,mostly true,False,False
"""If you talk about the media, you have countries in the EU where you have ten times less transparency and freedom than in us.""",mostly false,sr,Final Answer: Mostly False,mostly false,True,False
There is not even half a word about the disabled in the electoral program of Nowoczesna.This is something terrible and I disgust such politicians.,false,pl,Final Answer: Mostly True,mostly true,False,False
"""The Department of Minister of Economy Mladjan Dinkic had bad results.""",half true,sr,Final Answer: Half True,half true,True,False
"""So where are you critics now who told the fountain overflows.So every fountain in the world overflowed, has a compensation pool and pumps that return water.Let them go to Madrid to look like the fountains there.They were against Dimitrije Tucovic prone, and they don't even know who he is, so now they're bothered by a fountain, so mast. """,mostly true,sr,Final Answer: Mostly False,mostly false,False,False
"""Banja Luka is the capital of an internationally recognized entity as a result of the Dayton Agreement, while Novi Pazar is only one of the cities in Serbia, nor is Entiet, nor can it be separated from any other city in Serbia in any other way. """,false,sr,Final Answer: True,true,False,False
The share of new private organizations from the total number of open 93%,true,ru,Final Answer: Half True,half true,False,False
