claim,label,language,output,final_answer,correct,inconclusive
Tbilisi City Council transferred 16 590 sq.m land to the Patriarchate from January 2017 to July 2017,true,ka,Final Answer: True,true,True,False
"During the previous government there was an average of 10 km on the highway a year, and today 28 km every year ...",half true,ka,Final Answer: Mostly True,mostly true,False,False
"""Exports have increased significantly ... we have had an export reduction in recent years""",mostly false,ka,Final Answer: Half True,half true,False,False
"""A swampy lake has emerged on the territory of abandoned construction in Avlabari, Avlabari""",true,ka,Final Answer: False,false,False,False
One of the reasons for the depreciation of the GEL is foreign debts accumulated by the previous government,false,ka,Final Answer: Mostly True,mostly true,False,False
Kutaisi Cleaning Service comes from three seats,false,ka,Final Answer: False,false,True,False
"In 2017, exports to China exceeded $ 200 million.In the run, this data is significantly ...",true,ka,Final Answer: Mostly True,mostly true,False,False
Maya Tskitishvili: The money allocated in 2019 is unprecedented.The ministry has never had 2 billion l ...,half true,ka,Final Answer: True,true,False,False
"In 2004-2012, the state was given its own property of 5,634 people free of charge.Last two years ...",false,ka,Final Answer: False,false,True,False
"In 2008, out of 18,000 cases, the court issued an acquittal of only one",mostly false,ka,Final Answer: False,false,False,False
"""Transparency International"" speaks for thousands of people, more than 7,000 people ...",mostly true,ka,Final Answer: Mostly True,mostly true,True,False
"For the last four years in any of the Board of Kakheti, the twin precedent with a foreign city ...",false,ka,Final Answer: False,false,True,False
Tianeti district administration of Zakaria Kutsnashvili's wife restaurant on Tianeti Feast of 8 205 GEL ...,true,ka,Final Answer: False,false,False,False
"According to Tamar Beruchashvili, the Law on the Occupied Territories of Georgia at this stage A ...",false,ka,Final Answer: Half True,half true,False,False
"""Presidential Program for Sending Students Abroad"" has been canceled """,false,ka,Final Answer: True,true,False,False
One white in Tkibuli did not spend on the rehabilitation of playgrounds,mostly true,ka,Final Answer: False,false,False,False
"“For more than 20 years, Georgia's economy has been stagnated instead of development.What an argument ...",half true,ka,Final Answer: Mostly False,mostly false,False,False
Reduction of remuneration moves on the shoulders of Georgian soldiers,half true,ka,Final Answer: Mostly True,mostly true,False,False
Pension reform has taken place ... Applying from the pension scheme is practically minimized ...,half true,ka,Final Answer: Mostly False,mostly false,False,False
"Giorgi Gachechiladze talks about ""heavy"" social heritage",half true,ka,Final Answer: True,true,False,False
"In the first quarter, foreign direct investment has increased unprecedentedly",true,ka,Final Answer: Half True,half true,False,False
"“In 2012, the defense budget was 735 million [GEL].In 2013 it decreased to 660 million.[...] """,half true,ka,Final Answer: Mostly True,mostly true,False,False
Ossetian patients for treatment from Tskhinvali to Georgian clinics are reduced to patients and with their special services ...,false,ka,Final Answer: Mostly False,mostly false,False,False
A contactless patrol system that we are introducing is a practice introduced in Europe,mostly true,ka,Final Answer: Mostly True,mostly true,True,False
We have a very large shortage of electricity that grows every year,mostly true,ka,Final Answer: Mostly True,mostly true,True,False
"More than 160 million in agro insurance to insure the vintage, 80-90% of the crop is protected from hail",half true,ka,Final Answer: Mostly True,mostly true,False,False
"In Senaki, the gas tariff was increased by the company.It will allow him to do so during the previous government ...",mostly false,ka,Final Answer: Half True,half true,False,False
Chiatura's former governor during his work in three and a half years on business trips ...,mostly true,ka,Final Answer: Half True,half true,False,False
"Three years ago, by reducing the tariff, our population saved up to GEL 150 million.This is the amount they are ...",mostly false,ka,Final Answer: Half True,half true,False,False
The government has not used the anti -hail device,mostly true,ka,Final Answer: Half True,half true,False,False
Almost half of the hotels in Georgia were created under the power of the Georgian Dream,mostly true,ka,Final Answer: Mostly True,mostly true,True,False
"When the number of taxes decreased, under these conditions the budget and economy were increasing",mostly true,ka,Final Answer: Mostly True,mostly true,True,False
The problem of water supply in Kutaisi was unresolved.We started with intense work as a result of which…,half true,ka,Final Answer: Mostly True,mostly true,False,False
"Only 16 million GEL per year is spent on funding for psychiatry.For years, funding for psychiatry ...",mostly true,ka,Final Answer: Mostly True,mostly true,True,False
"“There is an increase in growth per capita GDP, it has not stopped… why we do not pay attention to this fact ...",half true,ka,Final Answer: Half True,half true,True,False
"“The government, this bureaucracy, which is now taxpayers in power, cost 1 ...",mostly false,ka,Final Answer: Half True,half true,False,False
"“After the March constitutional amendment, investments have not increased, trade has not increased except exports ...",mostly false,ka,Final Answer: Half True,half true,False,False
Published by statistics according to which the criminal is clearly reduced compared to previous years,false,ka,Final Answer: Half True,half true,False,False
"“For nine years, the National Movement was not done in power, so many things [infrastructure ...",half true,ka,Final Answer: Half True,half true,True,False
In international assessments all reforms of Georgia and the course spent by the authorities are endorsed,mostly false,ka,Final Answer: Mostly False,mostly false,True,False
Our attitudes on the money received from Russia are reduced,true,ka,Final Answer: Half True,half true,False,False
"According to the two quarters, the budget is exceeded and the failure is virtually not observed",half true,ka,Final Answer: Mostly True,mostly true,False,False
Georgia's data in the Global Competitiveness Index improved by 7 positions.138 countries ...,true,ka,Final Answer: Mostly True,mostly true,False,False
"In terms of security, Georgia is one of the leading positions in different rankings",mostly true,ka,Final Answer: Mostly True,mostly true,True,False
"“We have taken offices in all districts, we have lost budget funding, forbidden free TV ...",false,ka,Final Answer: Half True,half true,False,False
"In 2016, before the elections, 70,000 people were provided with social assistance, and after the elections ...",mostly true,ka,Final Answer: Half True,half true,False,False
"This year, the budget of the Ministry of Infrastructure in the first quarter is 107%.It's a record indicator ... TRUE
tr DoGrulukpayi.com yıllarda kendi üretimi kendine yettiğinden canvan ve ihracatı yapan türkiye yanlikalar nedeniyle hayvancıkık Endi üretimi kendine yettiğinden canlı hayvan ve et ihracatı yapan türkiye uygulanan yanlışyıllarda kendine yettiğinden canlı ve et ihracatı yapan tügulanan yanlış ın başında yaptığı açıklamada gerekirse Ithalat yaparız....",mostly true,ka,Final Answer: Mostly True,mostly true,True,False
"Telavi people pay more for 2 hours of water per day than Tbilisi residents, where 24 ...",half true,ka,Final Answer: Mostly True,mostly true,False,False
"Adjara's 2012 budget was 131 million, now is 236 million, growth 57%",half true,ka,"To evaluate the claim, we need to check the figures provided:

1. The budget in 2012 was 131 million.
2. The current budget is 236 million.
3. The growth percentage is stated as 57%.

To calculate the growth percentage:

- The increase in budget = Current budget - Previous budget = 236 million - 131 million = 105 million.
- The growth percentage = (Increase / Previous budget) * 100 = (105 million / 131 million) * 100 ≈ 80.15%.

Since the calculated growth percentage (approximately 80.15%) does not match the claimed growth of 57%, the claim is incorrect.

Final Answer: False",false,False,False
"A financial amnesty was announced on January 1, 2005",mostly true,ka,Final Answer: False,false,False,False
"Saving the Crisis Management Council annually costs GEL 3.5 million, of which 2.5 million only salary f ...",true,ka,Final Answer: Half True,half true,False,False
In the Hero's Alley we have 12 current projects with a total value of 600 million GEL,half true,ka,Final Answer: Half True,half true,True,False
"The main problem in Telavi is water.From 2008 to 2012, three stages were already underway and the process of 2015 ...",true,ka,Final Answer: Half True,half true,False,False
Tianeti City Hall has been working illegally at 92 unit facilities of the Tianeti City Hall for the second month.you...,half true,ka,Final Answer: False,false,False,False
The first time the election is increasing in foreign direct investment in the year,mostly false,ka,Final Answer: False,false,False,False
"We didn't have a budget deficit, we had a proficiency at the end of all this month",half true,ka,Final Answer: False,false,False,False
"Since 2012, no cars for work or personal use of the Ministry of Health ... TRUE
pt poligrafo.sapo.pt Partilhado Por Milhares de Pessoas, Um Meme ""sublinha que a dívida p ......",true,ka,Final Answer: True,true,True,False
"“We have the lowest taxes in the region, simplified border procedures, non -corruption ...",mostly true,ka,Final Answer: Half True,half true,False,False
"Due to non -payment in Kutaisi, electricity was killed by 20 214 families",mostly true,ka,Final Answer: False,false,False,False
"According to Geostat's data, production turnover in the business sector is reduced by 22%",mostly false,ka,Final Answer: True,true,False,False
"“As of November, there are more than 15,000 beneficiaries involved in the agro insurance project and 150 million GEL ...",true,ka,Final Answer: True,true,True,False
"“At the meeting of the Security Council, the ministers are obliged and forced to come, but the premier ...",mostly false,ka,Final Answer: False,false,False,False
Gigi Ugulava has been in trial for more than 9 months.Being in pre -trial detention for more than 9 months of Const ...,mostly true,ka,Final Answer: True,true,False,False
"As for the National Movement in Adjara for nine years, education infrastructure facilities, I ...",false,ka,Final Answer: Half True,half true,False,False
"Bobokvati's residence, which the government handed over to the Patriarchate in exchange for the property in Krtsanisi, ...",mostly true,ka,Final Answer: Half True,half true,False,False
We are the only country in the region that has free trade with both Europe and China,true,ka,Final Answer: Mostly True,mostly true,False,False
All citizens of Georgia were 60%poor,false,ka,Final Answer: False,false,True,False
"“Today, when each pensioner receives 150 GEL, he loses about 12 GEL per month, that is, a year d ...",false,ka,Final Answer: Half True,half true,False,False
"“Since November 2013, economic growth has been steadily high, within 7-8 percent ... 2014 ...",mostly true,ka,Final Answer: Mostly True,mostly true,True,False
“We remember very well what kind of research was conducted during the previous parliamentary elections.Remember ...,mostly true,ka,Final Answer: Half True,half true,False,False
"“In August 2011, 11 murders occurred, Rustavi 2 covered two or two ... It also happened in August 2014 ...",half true,ka,Final Answer: Half True,half true,True,False
"The Georgian Dream claimed that all IDPs would be satisfied with apartments in the first election, though ...",mostly false,ka,Final Answer: Half True,half true,False,False
“We brought 100 enterprises for sale that no one paid attention to for years.B ... ...,mostly true,ka,Final Answer: Half True,half true,False,False
"On Zhvania Street, according to Genggem, cannot be built.However, Kaladze signed ...",half true,ka,Final Answer: Half True,half true,True,False
"“How did it happen that within the framework of studies from March 26 to April 18, the name of the candidate and c ...",false,ka,Final Answer: Half True,half true,False,False
"“For many years, Parliament has recognized and recognized many constitutional lawsuits for the first time ...",true,ka,Final Answer: Mostly True,mostly true,False,False
"""The salary of teachers will increase by 17 percent""",true,ka,Final Answer: Half True,half true,False,False
"In Georgia, extreme poverty has increased in all categories of population",half true,ka,Final Answer: True,true,False,False
The loss of profit tax has been reduced by government administrative costs and excise tax ...,half true,ka,Final Answer: Half True,half true,True,False
"During the construction of the Samtredia-Grigoleti section of the highway, the Ukrainian company is around 45 ...",true,ka,Final Answer: Half True,half true,False,False
"In 2012, 11 million were spent on City Hall and Ips in Kutaisi, and today 19 million are spent on",mostly true,ka,Final Answer: Half True,half true,False,False
"In Georgia, 11,400 people die each year with tobacco diseases ... tobacco ...",true,ka,Final Answer: True,true,True,False
Georgia's rating has deteriorated at Doing Business due to the new research methodology,half true,ka,Final Answer: Mostly True,mostly true,False,False
"“To finish the topic of bonuses ... Last year the ministers' salary was 6 300 GEL, I was in January ...",mostly true,ka,Final Answer: Half True,half true,False,False
The result of our reform is that the International Monetary Fund estimates that Georgia is a successful tax ...,false,ka,Final Answer: Mostly True,mostly true,False,False
Adjara Roads Department of Ajara Roads 2 million tender two years ago reconstructed road ...,true,ka,Final Answer: Half True,half true,False,False
"In 2012, the number of employees in the public sector was 273,000, which was the Dream coming to power ...",half true,ka,Final Answer: False,false,False,False
"GEL 2 billion in water, the growth rate of agriculture is reduced",half true,ka,Final Answer: Half True,half true,True,False
"This year we gave the Ministry of Infrastructure 20%more budget and according to 6 months, more than 100%...",mostly false,ka,Final Answer: Half True,half true,False,False
The enactment of the protection of victims of domestic violence has been delayed by 2 years,mostly false,ka,Final Answer: Half True,half true,False,False
The Ministry of Refugees has lent a mortgage loan to about 100 IDP families,true,ka,Final Answer: True,true,True,False
Exports were reduced by 33%,true,ka,Final Answer: Half True,half true,False,False
"50,000 inhabitants from the highlands of Adjara ... Mountain can no longer bear, Khulo population 35-36a ...",half true,ka,Final Answer: Half True,half true,True,False
The depreciation of the GEL is due to the fact that the import is very increased,mostly false,ka,Final Answer: Mostly True,mostly true,False,False
Railway freight is increased,false,ka,Final Answer: Half True,half true,False,False
“The Prime Minister of Georgia has said clearly that it is acceptable to him the way to Serbia Kos ...,half true,ka,Final Answer: False,false,False,False
Georgia is the only country in the region whose economy will grow,false,ka,Final Answer: Mostly False,mostly false,False,False
"Tbilisi City Hall does not spend money, it is 140 million, it is transferred to the remains",mostly true,ka,Final Answer: Mostly False,mostly false,False,False
Creating new fractions of the Georgian Dream in Parliament will not result in additional costs,false,ka,Final Answer: Mostly False,mostly false,False,False
“GDP decline [decrease in real growth rate] began in the summer of 2012.He has repeatedly said this ...,mostly false,ka,Final Answer: False,false,False,False
"Before coming to power in power, 49% of Georgia's population lived beyond poverty, now ...",mostly false,ka,Final Answer: Half True,half true,False,False
Life level is increased by 40-50%,mostly false,ka,Final Answer: Half True,half true,False,False
The European Charter on the status of judges is counted as a probation period before the life of judges ...,true,ka,Final Answer: False,false,False,False
It is a gross interference in parliamentary activity when the president dictates [veto format] what is going on in the law ...,false,ka,Final Answer: Mostly True,mostly true,False,False
"Whatever steps in the case of Mukhtarli case, these steps were taken ...",false,ka,Final Answer: Half True,half true,False,False
"“We have signed a contract with the World Bank, according to which we received preferential credit and ...",true,ka,Final Answer: Half True,half true,False,False
"The village will no longer live at all, 57 GEL is a family output",mostly false,ka,Final Answer: Mostly False,mostly false,True,False
"“About 70,000 citizens have lost social assistance because the ministry has started strongly ...",half true,ka,Final Answer: Half True,half true,True,False
“Absolutely every faction representative of this resolution [Razol of the Council of Europe's Parliamentary Assembly ...,true,ka,Final Answer: False,false,False,False
525 million GEL is spent on bureaucracy [government],mostly false,ka,Final Answer: Half True,half true,False,False
Kutaisi Tourism Information Center in Georgia will be the largest,true,ka,Final Answer: False,false,False,False
Removal of a significant portion of the Public Broadcaster's procurement from the legislation of the EU ...,true,ka,Final Answer: Half True,half true,False,False
"According to the World Bank, Georgia ranks 19th out of 190 countries in the fight against corruption....",mostly false,ka,Final Answer: Mostly True,mostly true,False,False
A recreational zone will be built in the area of ​​the zoo ...,true,ka,Final Answer: Half True,half true,False,False
"30,000 children could not go to school.The number of these children has been reduced to 6,000 in the last two years",false,ka,Final Answer: Mostly True,mostly true,False,False
"The American teacher's program was closed by Ivanishvili.Almost 3,000 Americans were coming to Georgia ...",half true,ka,Final Answer: Mostly True,mostly true,False,False
"You have increased administrative costs by 685 million GEL, which you have come to power.During the previous government the number of states was 101 thousand and in 2018 there were 116 thousand",mostly false,ka,Final Answer: Mostly True,mostly true,False,False
"Cartu Bank does not issue mortgages, but as exceptions he issues mortgages ...",true,ka,Final Answer: Mostly True,mostly true,False,False
In Ukraine the Orthodox Church,false,ka,Final Answer: Half True,half true,False,False
"In Ukraine is strengthened, ruble is solid in Russia and the lari rate in Georgia is still falling",true,ka,Final Answer: Half True,half true,False,False
The salary in the regulatory commissions is 14-16 thousand GEL and its upper limit has not been established,true,ka,Final Answer: Mostly True,mostly true,False,False
"The situation in energy deteriorates, investments are reduced",mostly true,ka,Final Answer: Mostly True,mostly true,True,False
Georgia's credit rating has improved,true,ka,Final Answer: True,true,True,False
"Within the framework of the program ""Produce in Georgia"", 12 p.",true,ka,Final Answer: False,false,False,False
"“As you know, there has been no Georgia still there and there is still no crisis management center ...",mostly true,ka,Final Answer: False,false,False,False
2020-04-30T10: 55: 55Z,false,ka,Final Answer: False,false,True,False
"Compared to 2006, Georgia has improved from the 100th to 6th place in the Doing Business rating ...",mostly true,ka,Final Answer: True,true,False,False
"According to the law, the budget should be presented by the Prime Minister in parliament, but Giorgi Kvirikashvili does not ...",mostly false,ka,Final Answer: False,false,False,False
New initiatives in the 2017 budget are not reflected in election legislation,false,ka,Final Answer: Mostly True,mostly true,False,False
"Compared to the previous government, the economy is at least twice the pace increased in all directions",false,ka,Final Answer: Half True,half true,False,False
"With the decisions of the Mayor of Poti, the budget has a loss of hundreds of thousands of GEL",mostly true,ka,Final Answer: Mostly True,mostly true,True,False
"Compared to 2012, the remuneration of the Ministry of Justice increased by GEL 20 million when ...",half true,ka,Final Answer: Half True,half true,True,False
Budget revenues are at a historic maximum,half true,ka,Final Answer: Mostly True,mostly true,False,False
"Compared to 2012, in 2019 we will spend 580 million GEL more on bureaucracy",mostly false,ka,Final Answer: Half True,half true,False,False
In 2002 Human Rights Watch and Amnesty International noted that Koba Narchemashvili Torture and ...,true,ka,Final Answer: False,false,False,False
50% of our population lives in poverty,half true,ka,Final Answer: False,false,False,False
"If you export tomatoes from Georgia to Turkey, you have 300% taxpay, and when tomatoes enter, the levy is ...",false,ka,Final Answer: Mostly True,mostly true,False,False
"The share of loans in dollars is reduced to 58%, the government team successfully successfully the larization reform ...",half true,ka,Final Answer: Half True,half true,True,False
"In 2014-2016 we have fully restored all kindergartens in Telavi, for which I am 400,000 GEL ...",true,ka,Final Answer: Half True,half true,False,False
The Georgian government has decided to stop supplying electricity to the population of Abkhazia,false,ka,Final Answer: True,true,False,False
Human rights are not violated in our penitentiary system ...,false,ka,Final Answer: False,false,True,False
"On the elements of outside presidential elections, all organization reports are written",true,ka,Final Answer: False,false,False,False
Kakha Kaladze arrived in Tkibuli and said that 17 blocks already have gas.None have,mostly true,ka,Final Answer: False,false,False,False
"In Khelvachauri, so calledEco -migrants living in the ""Dream City"" are satisfied with housing",mostly false,ka,Final Answer: Half True,half true,False,False
"“Under the current law [on Georgian citizenship], you must first sign a document that you were not any ...",mostly false,ka,Final Answer: Half True,half true,False,False
"We had a 700 million investment from India, and more than 1 billion from South Korea from South Korea",mostly false,ka,Final Answer: Half True,half true,False,False
"""About 80 tons of rice were brought to Georgia for the first time this year""",mostly true,ka,Final Answer: True,true,False,False
In 2016-2017 it will have one of the highest economic growth in the region of Georgia,mostly true,ka,Final Answer: False,false,False,False
I requested public information from Batumi City Hall in 2015 and received an answer a year later,true,ka,Final Answer: True,true,True,False
"You say that as a result of the Spring Work Support Program has not increased the crop area, though this is not the case",false,ka,Final Answer: Mostly False,mostly false,False,False
Protects neutrality with respect to the State Football Federation elections,false,ka,Final Answer: True,true,False,False
Judges are uncontrollably promoted,true,ka,Final Answer: False,false,False,False
"None of the facts have been reported in the temporary detention isolator.Foreigner ... Mostly True
Pt piaui.uol.com.br Sep 9, 2014 - O Congresso ével mais Alto do poder legislativo do brasil e ... Senadores Passara votaçъo dos deputados de ser ...Defesa, A Intervençemona E o ... Isso Porque Cada Estado Tem O Mesmo Número de Senadores (Três), ... Veja Também.Plenário ... Enquanto Isso, As Fronteiras EsteurTas, Enquanto Isso, O Apoio à Polícia Federal, ... Sr.Presidente, Eu Instantes Falava, No Senado Federal, ... FOI SENADOR.Para a rejeiçúo do veto necsessária a maioria absoluta dos votos de deputados e ...No Estado ...... De Adiamento, Por Entender Que Isso é um engodo.",false,ka,Final Answer: Mostly True,mostly true,False,False
"In the three quarters of 2015, investments decreased by 17%.Investments are reduced in agriculture d ...",mostly true,ka,Final Answer: Half True,half true,False,False
“We have a catastrophic situation in the self -government bodies.Women's involvement in self -org ...,mostly false,ka,Final Answer: Half True,half true,False,False
"“Revenue is reduced, there is a serious loss in the budget income.The previous month's report ...",mostly true,ka,Final Answer: Half True,half true,False,False
The National Bank does not understand the recommendation of IMF in the financial sector ...,false,ka,Final Answer: Half True,half true,False,False
"“We are a political team whose budget has increased 10 times, 7-8%of the economy ...",mostly true,ka,Final Answer: Half True,half true,False,False
Irakli Gharibashvili on Christmas Epistle and Surrogacy,half true,ka,Final Answer: Half True,half true,True,False
"Every seventh person in the country borrowed money with money, and every third person is ...",true,ka,Final Answer: Mostly False,mostly false,False,False
"According to David Sergeenko, you got a change in prices for medicines by a survey of Geostat population ...",mostly false,ka,Final Answer: False,false,False,False
“The cost of the 2013 budget was GEL 703 million.Tax revenues with 633 million GEL ...,true,ka,Final Answer: Half True,half true,False,False
"With the new electoral system, the Georgian Dream received only 12 seats in the 2016 election ...",half true,ka,Final Answer: False,false,False,False
"The Ukrainian authorities have said that the Russian language should be banned, and all who speak Russian in Russian should be banned ...",false,ka,Final Answer: Mostly False,mostly false,False,False
The state will spend 15 million GEL on Abastumani's amenities,mostly false,ka,Final Answer: True,true,False,False
The water in Khelvachauri is pulled out but not a drink,true,ka,Final Answer: False,false,False,False
"Half of Georgia's population does not have gas, firewood is heated",half true,ka,Final Answer: False,false,False,False
We only get debt to finance infrastructure projects,mostly true,ka,Final Answer: Mostly False,mostly false,False,False
The 24th place of Georgia's shift in the ranking of business has led to a change in methodology,mostly true,ka,Final Answer: Half True,half true,False,False
The reduction of the amount of penalties in the budget was due to the reduction of the volume of penalties,half true,ka,Final Answer: True,true,False,False
"The previous president pardoned 35,000 people, I - 3 500",mostly true,ka,Final Answer: Mostly False,mostly false,False,False
"According to the World Bank report, Georgia's rating has improved and show me the record for the last 18 years ...",mostly true,ka,Final Answer: Half True,half true,False,False
The previous government sold the specially created company for a minimum price and then 1 ...,true,ka,Final Answer: Half True,half true,False,False
"According to the government, we received 355 million from investments, but 207 million of them on equipment ...",mostly false,ka,Final Answer: Half True,half true,False,False
"""As of 2014, exports have increased significantly ...""",mostly false,ka,Final Answer: Half True,half true,False,False
He had the only negative assessment [in the Venice Commission and OSCE reports] that the last vote ...,false,ka,Final Answer: False,false,True,False
"In the last five years, the population of Georgia has declined by 800,000 people: 4.5 million people - ""National ...",false,ka,Final Answer: False,false,True,False
"Construction of gardens starting in three villages of Adjara was to be completed in 2015, but it was not completed",mostly true,ka,Final Answer: True,true,False,False
"The Georgian Dream has received government debt of GEL 8.5 billion, and today it is GEL 18.5 billion",mostly true,ka,Final Answer: Mostly True,mostly true,True,False
"""Seorang Pasien Dalam Pengawasan Covid-19 (PDP) Mengamuk di Pintu Rumah Sakit Pamekasan Madura""",false,ka,Final Answer: True,true,False,False
The previous government left the Treasury account of up to GEL 2 billion ... now its volume is 558 million ...,false,ka,Final Answer: Half True,half true,False,False
"""The defendants have given many new rights""",mostly true,ka,Final Answer: False,false,False,False
"As of today, the Ministry of Finance has moved from formal activities to real actions ...",half true,ka,Final Answer: Half True,half true,True,False
“This system [Department of Veterans Affairs] returned to the government.It's been a few months now and no ...,mostly true,ka,Final Answer: False,false,False,False
Construction of 14 new schools and 23 schools are planned in Adjara,true,ka,Final Answer: Mostly True,mostly true,False,False
TBC Bank attracted not a direct investment but a portfolio investment.Foreign Invest ...,mostly false,ka,Final Answer: Mostly True,mostly true,False,False
"The budget of the water supply company is increasing.In 2018 there were 166 million expenses, with 30%in 2019 ...",mostly false,ka,Final Answer: Half True,half true,False,False
"“By 5 months we have a 16%increase in export ... local products, especially the village ...",true,ka,Final Answer: Half True,half true,False,False
All crimes in Tbilisi have been opened this year,false,ka,Final Answer: False,false,True,False
"All countries developed on Georgia that used the proportional electoral system, mixed Saa ...",false,ka,Final Answer: False,false,True,False
"Investments in Adjara 2.5 times, tourism increased by 80 %, 170 hotels were built in 4 years, adding 6 thousand ...",mostly true,ka,Final Answer: Mostly True,mostly true,True,False
The number of convicts for drug offenders is reduced,half true,ka,Final Answer: Half True,half true,True,False
"“Today, new jobs are not created, but what is lost, and today the population is problematic ...",false,ka,Final Answer: Mostly False,mostly false,False,False
"It's a lie, the Prime Minister does not sign such a thing",false,ka,Final Answer: False,false,True,False
What happens in relation to the lari rate is the result of a stir behavior,mostly false,ka,Final Answer: Mostly False,mostly false,True,False
"In the first three months of 2017, about 20 cases of robbery occurred with armed penetration of the apartment, which and ...",half true,ka,Final Answer: False,false,False,False
Georgia in connection with the Law on Occupied Territories from International Organizations ...,mostly false,ka,Final Answer: Half True,half true,False,False
"The Georgian Dream nominated a candidate in Gori, who was charged by the Prosecutor's Office and the preventive event ...",true,ka,Final Answer: Half True,half true,False,False
"""We have truly reduced penalties ... including the tax direction""",mostly true,ka,Final Answer: Half True,half true,False,False
“The number of recipients of socially disadvantaged status was significantly increasing during each election ... this ...,mostly false,ka,Final Answer: Half True,half true,False,False
Administrative costs in Adjara 2017 budget are reduced,half true,ka,Final Answer: True,true,False,False
"""You can't name any occasion where foreign companies have hidden hearing keys.""",false,ka,Final Answer: False,false,True,False
"""In 2013, for the first time in Georgia, the health budget has doubled, we have not had a precedent""",half true,ka,Final Answer: Mostly True,mostly true,False,False
"“There are slightly more than 2000 schools in Georgia and after seven months of competition, only 900 are certified ...",mostly true,ka,Final Answer: Mostly True,mostly true,True,False
Badri Basishvili: Georgian Dream's three contractors of Gori City Hall in the last 2 years 250 thousand ...,mostly false,ka,Final Answer: Half True,half true,False,False
"International Edition ""Global Finance"" was published, where Georgia is 10 most attractive ...",mostly true,ka,Final Answer: Half True,half true,False,False
Georgia is one of the worst countries in terms of environmental protection.Yale University Account M ...,true,ka,Final Answer: Mostly True,mostly true,False,False
"None of the projects have been implemented in Bolnisi, local level since 2012",false,ka,Final Answer: False,false,True,False
“It is an internationally recognized criterion that one of the parameters of self-governing cities ...,mostly true,ka,Final Answer: Half True,half true,False,False
"Of the 3.5 billion deficits in trade, 2 billion tourism is covered with revenues",true,ka,Final Answer: Half True,half true,False,False
Roman Gotsiridze: ... Gender Quoting Bill was thrown by the majority two years ago,mostly true,ka,Final Answer: Mostly True,mostly true,True,False
Balance Balance is improved by $ 700 million,mostly false,ka,Final Answer: Half True,half true,False,False
"Members of Parliament asked the executive bodies 816 questions in 2012-2016, in 2008-2012 ...",true,ka,Final Answer: Half True,half true,False,False
The conscripts system in Georgia will be enacted according to the standards of NATO member states,false,ka,Final Answer: Mostly True,mostly true,False,False
"“The Georgian Public Broadcaster is in the MIA State Security Service, someone ...",mostly true,ka,Final Answer: False,false,False,False
The worst demographic indicators in the last 10 years and the economy of the Georgian Dream migration ...,mostly false,ka,Final Answer: Mostly True,mostly true,False,False
“I would like to tell you about the return of VAT that this year 70 million [GEL] is more returned last year ...,false,ka,Final Answer: Half True,half true,False,False
"Speaking about the pardon of his wife's brother's brother, the president notes that another convict on the same accusation ...",true,ka,Final Answer: Half True,half true,False,False
"Until 2012, if a person had no appropriate finances, it would have been impossible to use a doctor/hospital ...",false,ka,Final Answer: Mostly False,mostly false,False,False
"Lari's course drop had an objective reason, all of the countries around us suffered from devaluation",half true,ka,Final Answer: Mostly True,mostly true,False,False
Suicide facts have increased in the last three years in the penitentiary system,mostly false,ka,Final Answer: Mostly True,mostly true,False,False
“The Ministry of Justice has published a list of removed voters with personal numbers.This is the law and the mock ...,true,ka,Final Answer: False,false,False,False
"This year the health and social care budget increased by GEL 200,000",half true,ka,Final Answer: Half True,half true,True,False
"According to mobile service rates, Georgia is one of the cheapest countries in the world",true,ka,Final Answer: Mostly True,mostly true,False,False
"In 2014, Georgia is ranked first in Europe and the region with the growth rate of GDP ... Previously, the leader is inadequate ...",mostly false,ka,Final Answer: Mostly True,mostly true,False,False
"Local majoritarians of Zugdidi, including Merab Kvaraia, according to NDI research 9 ...",true,ka,Final Answer: Half True,half true,False,False
Construction of Kobuleti Sports Complex was suspended by the authorities of the Georgian Dream,half true,ka,Final Answer: True,true,False,False
"Compared to the 2012 Parliament, we received 3-4 times more businessmen in the 2016 convocation parliament, as ...",half true,ka,Final Answer: Half True,half true,True,False
"The Georgian Railway was a billion dollar organization in my time and minus $ 200 million, it is a trifle ...",false,ka,Final Answer: Mostly False,mostly false,False,False
"Rustavi City Hall spends 8 million GEL on the façade of 15 houses and one street rehabilitation, while in the city ...",mostly false,ka,Final Answer: Half True,half true,False,False
NATO is not a priority for the Georgian Dream [declared],false,ka,Final Answer: Mostly True,mostly true,False,False
We have equal spending of the budget this year,false,ka,Final Answer: Half True,half true,False,False
"British views us as wildlife, perceiving us as criminals",half true,ka,Final Answer: Mostly False,mostly false,False,False
"“In the last 6 months there is a breakthrough in the budget of GEL 247 million.These are adjusted numbers, k ...",mostly true,ka,Final Answer: Half True,half true,False,False
"“The regulations, neither by law nor any internal normative acts are defined by the main auditor ...",mostly true,ka,Final Answer: False,false,False,False
"Over the years, the number of social assistance recipients is increasing before the election and then again ...",mostly true,ka,Final Answer: Mostly True,mostly true,True,False
"150 archaeological sites were destroyed during the BP project ... unlike Sakdrisi ... FALSE
ar misbar.com 19, 2020 - وقرا بالمزارية (من دmark أو utyصي ها لتناول القوة في نيورك ""، على ما ي.... وقيّن في المنصب في 19 ززيران 2019",half true,ka,Final Answer: False,false,False,False
