claim,label,language,output,final_answer,correct,inconclusive
"Czyli to oznacza przyrost rzędu 20 paru tysięcy, prawie 30 tys. [dzieci] rocznie [dzięki programowi Rodzina 500 plus, szacowany przez Min. Rodziny], czyli to oznacza, no nawet nie dziesięcioprocentowy wzrost (…).",true,pl,Ostateczna odpowiedź: W połowie prawda.,true,True,False
Правительство Казахстана запретило свободную покупку валюты,half true,ru,Окончательный ответ: Ложь.,false,False,False
"ВОЗ признала, что бессимптомные носители не заразны, и по сути обесценила карантин",half true,ru,Окончательный ответ: В основном ложь.,mostly false,False,False
"Mamy coraz więcej dostaw gazu skroplonego do Polski przez terminal LNG w Świnoujściu. Ogromnie wzrosła możliwość tych dostaw. Początkowo to było 8,5 mld m3 gazu, dzisiaj to jest już w sumie do tej pory 23 mld.",false,pl,Ostateczna odpowiedź: Przeważnie prawda,true,False,False
"„Nacrtom Zakona o besplatnoj pravnoj pomoći, koji bi uskoro trebalo da se nađe pred poslanicima proširen je krug korisnika koji će imati pravo na besplatnu pravnu pomoć, među kojima su deca, žrtve porodičnog nasilja, torture, trgovine ljudima i drugi.“",mostly false,sr,Коначан одговор: Углавном истина,true,False,False
"To był nowy samochód, wyprodukowany w 2016 roku.",true,pl,Ostateczna odpowiedź: W połowie prawda,true,True,False
"“Jagodina je jedan od tri grada u Srbiji koji je prošle godine imao suficit 30 miliona evra. Punimo budžet Srbije i da imamo u svakom gradu naš program, danas bi bilo suficita u budžetu republike Srbije, i plate i penzije bi bile veće”.",half true,sr,Коначан одговор: Углавном истина,true,False,False
"„Od preko 1.000 sudija koje nisu prošle reizbor, u Srpsku naprednu stranku se učlanilo oko 650.“",mostly false,sr,Коначан одговор: Углавном истина,true,False,False
"Jak rozumiem, chodzi pani o wyrok Trybunału Konstytucyjnego, który wzbudza ostatnio tyle emocji i dyskusji. To zależy od Rządowego Centrum Legislacji, które publikuje wyroki. (…) Ja powtórzę, to nie premier publikuje ten wyrok.",half true,pl,Ostateczna odpowiedź: Przeważnie prawda,true,False,False
"„Prema evropskim statistikama i podacima organizacije Evrostat, u 2009. godini Srbija je svrstana među zemlje sa najmanjim cenama hrane i pića, ali i među zemlje koje su najjeftinije za život.“",mostly false,sr,Коначан одговор: Углавном истина,true,False,False
Pana partia [Platforma Obywatelska] buduje gazoport od 8 lat.,half true,pl,Ostateczna odpowiedź: Fałsz.,,False,True
"„Dug Srbije je 80 procenata BDP, to znači da je Srbija visoko zadužena zemlja.“",mostly true,sr,Коначан одговор: Углавном истина,true,False,False
"Warto zwrócić uwagę, że 70% Polaków popiera te reformy, które chcieliśmy wdrażać.",half true,pl,Ostateczna odpowiedź: W połowie prawda,true,False,False
"GFK Polonia miała pani publikowane 6,5 proc. (poparcia dla J. Palikota), e-wybory 7,5 proc.,",false,pl,Ostateczna odpowiedź: W połowie prawda,true,False,False
"„Srbija je u 2010. u SAD izvezla robu u vrednosti od 68 miliona dolara, dok je vrednost uvoza iz te zemlje bila 311 miliona dolara.“",mostly true,sr,Коначан одговор: Полуистина,true,False,False
Круг реальных рынков сбыта и содержание поставок за время второй индустриально-инновационной пятилетки не изменились,true,ru,Окончательный ответ: Ложь.,false,False,False
"Jest ta sprawa pracowników delegowanych, fundamentalna z punktu widzenia polskich interesów. Przypominam, że jedenaście parlamentów krajowych dało w tej sprawie Komisji Europejskiej żółtą kartkę.",true,pl,Ostateczna odpowiedź: Przeważnie prawda,true,True,False
"“Dozvola za gondolu nije ni u jednom trenutku izdata. Ona samim tim nije ni mogla biti osporena. Ono čime se sud bavio su pripremni radovi, koji se odnose na arheološka ispitivanja.“",false,sr,Коначан одговор: Углавном истина,true,False,False
Коронавирус SARS-CoV-2 поражает преимущественно людей со II группой крови,half true,ru,Окончательный ответ: Ложь.,false,False,False
„Stavovi državnog sekretara Ministarstva finansija Slobodana Ilića u vezi otvaranja pogona fabrike ‘Gorenje’ u Zaječaru neće poremetiti dobre i stabilne odnose G17 plus i DS u koaliciji.“,mostly false,sr,Коначан одговор: Углавном истина,true,False,False
„Oni (Salford) imaju monopol i tvrdim da drže 60 odsto srpskog tržišta.“,mostly true,sr,Коначан одговор: Полуистина,true,False,False
"Немецкие врачи обнаружили, что COVID-19 это НЕ ВИРУС, а БАКТЕРИЯ, вызывающая смерть",half true,ru,Окончательный ответ: Ложь.,false,False,False
Китайский премьер молится в мечети,false,ru,Окончательный ответ: Ложь.,false,True,False
"На конец августа заявки на получение пособия по потере дохода подало 2,6 миллиона казахстанцев.",true,ru,Окончательный ответ: В основном правда.,true,True,False
"„Pokrenuli smo veoma težak, ali odlučan program reformi sa MMF-om. Uspeli smo da postignemo izvanredne rezultate. Naš budžetski deficit je u 2014. iznosio oko 6,2 odsto BDP-a, dok smo u 2018. godini imali fiskalni suficit od 0,6 odsto. Treću godinu zaredom smo ostvarili suficit. Javni dug je u 2014. godini iznosio oko 70 odsto BDP-a, sada iznosi 50,6 odsto.“",mostly true,sr,Konačan odgovor: Uglavnom istina,,False,True
Andrzej Duda od czerwca ubiegłego roku nie złożył żadnej ustawy do Sejmu.,true,pl,Ostateczna odpowiedź: Fałsz.,,False,True
„Građevinska industrija posle dužeg vremena polako izlazi iz krize.“,half true,sr,Коначан одговор: Углавном истина,true,False,False
.وزيرة الصحة وضعت نفسها ابتداء من يوم 20 مايو/أيار الجاري في إجراءات عزل نفسها منزلياً، نتيجة الاشتباه في إصابتها بفايروس كورونا المستجد,false,pl,Ostateczna odpowiedź: Prawda,true,False,False
"Во многих странах (Великобритания, Германия, Италия, Нидерландах) вообще есть система раздачи легких наркотиков в специальных места",false,ru,Окончательный ответ: В основном ложь.,mostly false,False,False
"Группа международных ученых пришла к выводу, что содержащийся в водорослях гепарин способен блокировать коронавирус SARS-COV-2. Оказалось, что гепарин по способности блокировать SARS-COV-2 превосходит множество противовирусных препаратов, в том числе ""Ремдесивир""",half true,ru,Окончательный ответ: Наполовину правда.,true,False,False
"Pieniądze, które przeznaczamy na dotowanie kopalni - 10 miliardów każdego roku.",false,pl,Ostateczna odpowiedź: Przeważnie prawda,true,False,False
"„Vlada, kao ključni politički organ koji bi trebalo da vodi politiku države, ne vodi spoljnu politiku, već je uslužna delatnost kabineta predsednika Republike.“",mostly true,sr,Коначан одговор: Углавном истина,true,False,False
"„Nije tačno da je gorivo u Srbiji najskuplje u šta sam se ovih dana i lično uverio putujući kroz Hrvatsku, Sloveniju i Italiju.“",mostly false,sr,Коначан одговор: Углавном лаж.,mostly false,True,False
"„Sporazum će značiti povoljnije uslove isporuke ruskog gasa Srbiji i nižu cenu od najmanje 12 odsto, jer je moguće da prilikom potpisivanja bude dobijen i dodatni popust.“",true,sr,Коначан одговор: Полуистина,true,True,False
"У двух китайских врачей, заболевших коронавирусом изменился цвет лица",true,ru,Окончательный ответ: Наполовину правда.,true,True,False
„Izdato je 23 odsto više građevinskih dozvola avgusta ove godine u odnosu na avgust prošle godine.“,true,sr,Коначан одговор: Углавном истина,true,True,False
"„Ako uporedite sadašnji sastav ministara sa brojem članova Vlade od 2000, pa i pre toga, videćete da ovaj kabinet nije glomazan.“",half true,sr,Коначан одговор: Полуистина,true,False,False
"Na milion mieszkańców w Hiszpanii zmarło 630 osób (...), a w Polsce 65 (na COVID-19 - przyp. Demagog).",true,pl,Ostateczna odpowiedź: Przeważnie prawda,true,True,False
41% бизнеса Казахстана испытывает большие финансовые проблемы,half true,ru,Окончательный ответ: В основном правда.,true,False,False
Dzisiaj mamy coraz więcej samobójstw w szkołach.,half true,pl,Ostateczna odpowiedź: Przeważnie prawda.,true,False,False
"Одним из главный торговных партнёров Казахстана по СНГ является Республика Узбекистан, объем товарооборота с которой по итогам прошлого года превысил 2,7 млрд долларов США.",mostly true,ru,Окончательный ответ: В основном правда,true,False,False
Образовывать феминитивы в русском нужно с помощью аффикса –к,half true,ru,Окончательный ответ: В основном ложь.,mostly false,False,False
"O ile Niemcy są naszym największym partnerem handlowym, to Wielka Brytania jest naszym drugim partnerem handlowym w kolejności.",true,pl,Ostateczna odpowiedź: Przeważnie prawda,true,True,False
"Вирус кори после прививки на протяжении многих дней можно обнаружить в крови, моче и дыхательных путях привитого ребенка",half true,ru,Окончательный ответ: В основном правда.,true,False,False
"„To govori i o većem međusobnom poverenju, rastu naše nacionalne avio-kompanije i aerodroma, ali i bezbednosnim uslovima i svemu što je Srbija postigla, jer ne može svako da leti za SAD, kao što ni mi nismo mogli 25 godina.“",mostly false,sr,Коначан одговор: Углавном истина,true,False,False
"В первом полугодии 2020 года МСБ нарастил микрокредитный портфель на 850%. При этом выросла и просроченная задолженность на 238% по основному долгу или начисленному вознаграждению, в том числе. У физических лиц рост микрокредитов составил порядка 145%, просроченная задолженность выросла на 332%.",mostly true,ru,Окончательный ответ: В основном правда.,true,False,False
„Nije tačno da će mnogi uređaji poskupeti dvadeset odsto zbog ekoloških taksi. Tačno je da je ekološka taksa samo nekoliko procenata u odnosu na cenu.“,true,sr,Коначан одговор: Полуистина,true,True,False
"Eutanazja to jest chyba w dwóch krajach w ogóle Unii Europejskiej, dwóch albo trzech krajach.",true,pl,Ostateczna odpowiedź: Przeważnie fałsz.,,False,True
"...согласно данным научной статистики, в целом каждый наркоман втягивает в среднем от 5 до 17 человек в потребление наркотиков...",half true,ru,Окончательный ответ: Наполовину правда.,true,False,False
"Przykład – zamknięcie szkół kiedy było 30 kilka przypadków stwierdzonych koronawirusa w Polsce. We Francji zamknięto szkoły wtedy, kiedy było 2000 stwierdzonych przypadków.",true,pl,Ostateczna odpowiedź: Przeważnie fałszywe.,,False,True
„Kada god dođe može samo da se uveri da mi sve radimo kako bi došli do krajnjeg cilja.“,mostly true,sr,Коначан одговор: Углавном истина,true,False,False
Grande parte da mídia achava que ele [Cesare Battisti] era um pobre coitado,half true,sr,Коначан одговор: Полуистина,true,False,False
Самый цитируемый в мире научный журнал (по данным 2019 Journal Citation Reports) в области иммунологии The Journal of Immunology опубликовал статью «Понимание сущности механизма действия высокоразбавленных биологических препаратов» о механизме действия отечественного «Эргоферона».,half true,ru,Окончательный ответ: Ложь,false,False,False
"„Ako se pogledaju oni uslovi koji su bili postavljeni, Akcioni plan praktično je u potpunosti ispunjen.“",mostly true,sr,Коначан одговор: Углавном истина,true,False,False
"“Ne možete da smenite (članove REM-a), imate član 16, mislim da je stav 2. Vrlo izričito se kaže ovako, da neophodno je pribaviti mišljenje svih članova Saveta, pa tek onda možete da eventualno pristupite razrešenju. Zaista mislite da njih šest koji su tamo, da će oni sami sebe da nagrde i da kažu ‘Smenite nas sve’?”",mostly true,sr,Konačan odgovor: Uglavnom istina,,False,True
"„Bez naše koalicije neće biti ni nove Vlade, osim ako demokrate i naprednjaci ne formiraju većinu.“",true,sr,Коначан одговор: Углавном истина,true,True,False
"Proponujemy powszechną opłatę na utrzymywanie mediów publicznych, dwa razy niższą niż abonament.*",false,pl,Ostateczna odpowiedź: W połowie prawda,true,False,False
"Холдинг «Байтерек», который объединяет государственные институты поддержки бизнеса, отчитался за прошлый год о чистой прибыли 40 миллиардов тенге",true,ru,Окончательный ответ: В основном правда.,true,True,False
Церетели построит 193-метровый памятник Назарбаеву,false,ru,Окончательный ответ: Ложь.,false,True,False
Три случая заболевания коронавирусом в Казахстане,true,ru,Окончательный ответ: Ложь,false,False,False
"Pamiętam expose Tuska z 2011 r. Mówił wtedy, że nie będzie klękał przed biskupami, że zlikwiduje fundusz kościelny.",half true,pl,Ostateczna odpowiedź: Przeważnie prawda,true,False,False
"Вакцина от COVID-19 будет вводится людям не пройдя никакой проверки и никакого тестирования. Чтобы апробировать вакцину от COVID-19 понадобится несколько десятков лет. После этого мы можем сказать насколько она опасна или нет, и о ее побочных эффектах/",false,ru,Окончательный ответ: Ложь.,false,True,False
Większość SLD głosowało za podniesieniem wieku emerytalnego.,false,pl,Ostateczna odpowiedź: Przeważnie prawda,true,False,False
„Od 1910. do 2013. imali smo svake godine dramatičan pad stočarske proizvodnje. Došli smo na nivo ispod 1910. godine.“,mostly true,sr,Коначан одговор: Углавном лаж.,mostly false,False,False
„Neće biti izbornog duela između Tadića i Đilasa.“,true,sr,Коначан одговор: Углавном истина,true,True,False
"„Zakon je prekršen! Dvadesetčetiri hiljade i nešto zaposlenih i bivših zaposlenih nije dobilo akcije, i četiri miliona osam stotina hiljada građana nije dobilo akcije.“",true,sr,Коначан одговор: Полуистина,true,True,False
"„Interesantno je da su nam se plate izjednačile sa majem prošle godine. Razlika je u dve stotine dinara. Bez obzira na to što su plate u javnom sektoru niže, plate u privatnom sektoru su dostigle značajno viši nivo i izjednačili smo se sa prošlom godinom, to su podaci koji govore da smo napravili veliki rezultat.“",true,sr,Коначан одговор: Полуистина,true,True,False
"„Telekom u svom programu daje i kanal N1. Tako da onaj ko ima Telekomov program, odnosno koristi Telekom kao distributera, apsolutno može da gleda televiziju N1.”",mostly false,sr,Коначан одговор: Углавном истина,true,False,False
„Mom nasledniku dostavio sam finansijski izveštaj o stanju finansija u gradu… na gradskim računima trenutno ima blizu šest milijardi dinara.“,true,sr,Коначан одговор: Полуистина,true,True,False
"W 2010 r. decyzją prezydenta Obamy i NATO przyjęto tak zwane plany ewentualnościowe, dla Polski i Litwy, Łotwy, Estonii, gdzie bardzo precyzyjnie opisano, jak NATO, czyli też Polska będą broniły tych terytoriów.",true,pl,Ostateczna odpowiedź: Przeważnie prawda.,true,True,False
„Sramota je da u najbogatijem parčetu zemlje Srbije živi najveći broj korisnika socijalne pomoći i niko nije ponosan na takvu Vojvodinu.“,half true,sr,Коначан одговор: Полуистина,true,False,False
"„Uručiću gospodinu Fileu i odgovore na upitnik koji oni nama još nisu poslali. Jednostavno, na taj način ćemo skratiti za nekoliko meseci od momenta kada zvanično dobijemo taj upitnik vreme koje nam treba da odgovorimo na njega.“",half true,sr,Коначан одговор: Полуистина,true,False,False
"“Deficit opšte države drastično je ispod onoga kakav deficit imaju najznačnije zemlje EU, izuzev Nemačke koja izuzetno posluje i sa kojom ne možemo da se poredimo. Jedna Francuska ima dva i po puta veci deficit od Srbije. “",half true,sr,Коначан одговор: Углавном истина.,true,False,False
Očekujem da ćemo sledeće godine imati najveću stopu ekonomskog rasta u regionu.,mostly true,sr,Коначан одговор: Полуистина,true,False,False
"Zasiłki rodzinne zostały zwiększone za 8 lat Platformy o 9 złotych. Wiem, co mówię, o 9 złotych, proszę pana.",false,pl,Ostateczna odpowiedź: Fałsz.,,False,True
"“Mi smo samo budžet Filmskog centra Srbije povećali, on je ove godine 50 puta veći nego pre šest godina. Dakle, nikada više nismo davali novca za domaću kinematografiju.“",mostly true,sr,Коначан одговор: Углавном истина,true,False,False
(...) geriatrów (...) jest jedynie 436 w naszym kraju.,false,pl,Ostateczna odpowiedź: Fałsz,,False,True
„Srbija će reformom penzionog sistema do 2020. godine uštedeti oko 70 milijardi dinara.“,mostly false,sr,Коначан одговор: Полуистина,true,False,False
"W Niemczech, gdy rosła konsumpcja piwa przez lata ciągnęła za tym produkcję chmielu. W Polsce ma pan dwudziestokrotny wzrost spożycia piwa i spadek produkcji chmielu.",false,pl,Ostateczna odpowiedź: Przeważnie fałsz.,,False,True
"Mamy siódmy rok z siedmioletniej perspektywy, a wydanych mamy niespełna 46%, z 60 miliardów 27 zaledwie trafiło na konta rolników, a w działaniach modernizacja gospodarstw rolnych jest jeszcze gorzej, bo niespełna 1/3.",true,pl,Ostateczna odpowiedź: W połowie prawda,true,True,False
"„Stepen pokrivenosti uvoza izvozom je nedovoljan, 58 odsto, ali u ovom veku to je najviši stepen, koji je Srbija imala.“",true,sr,Коначан одговор: Углавном истина,true,True,False
„(…) możemy zapewnić około 100 euro na osobę miesięcznie. W Belgii jest to 60 euro dziennie.” / ‘(…) we can provide about €100 per month per person. In Belgium it’s €60 a day.’,false,pl,Ostateczna odpowiedź: Fałsz,,False,True
"За неисполнение нижеперечисленных обязанностей родителей могут лишить родительских прав: Нельзя оставлять детей одних без присмотра до 12 лет. Ребенок сам не может вернуться со школы и сходить за хлебом? Родители должны не допускать просмотр, чтение и распространение материалов, содержащих порнографию, насилие, экстремизм и терроризм. А как же быть с порно, которое включили в ZOOM во время уроков? То есть государство не блокирует интернет-ресурсы на территории Казахстана, а родители как-то должны заблокировать!? Обеспечить соблюдение их детьми требования, установленного внутреннего распорядка организации и Уставом организации образования. А если иногда опаздываем в школу, то можно готовить ребенка в детдом? Выполнять иные обязанности, предусмотренные законодательством РК.",half true,ru,Окончательный ответ: Наполовину правда.,true,False,False
"„Ja sam predsednik Vlade Srbije, izabran možda ne uz najveći broj mandata, ali uz najveći broj glasova u savremenoj istoriji Srbije.“",true,sr,Коначан одговор: Углавном истина,true,True,False
У котов в Ухане обнаружили коронавирус,half true,ru,Окончательный ответ: В основном правда.,true,False,False
Zakończyliśmy budowę gazoportu,true,pl,Ostateczna odpowiedź: Prawda,true,True,False
"„U mojoj biografiji nikada nije bilo incidenata, nikada krivično nisam gonjen, a ispadoh najveći siledžija.“",mostly false,sr,Коначан одговор: Полуистина,true,False,False
"Видео, снятое в селе Масанчи Кордайского района Жамбылской области Казахстана",true,ru,Окончательный ответ: В основном правда.,true,True,False
В Казахстане в среднем в год собирают около 300 тысяч тонн хлопка-сырца.,true,ru,Окончательный ответ: В основном правда.,true,True,False
Четверо украинских военных скончались после введения американской вакцины от коронавируса,false,ru,Окончательный ответ: Ложь.,false,True,False
"„Zbog toga je država, u skladu sa odlukom Skupštine grada, odredila da se takve manifestacije (Parada ponosa) održavaju pred Palatom Srbije. To je centralno mesto u državi, to nije nikakva skrajnuta pozicija, niti poljana.“",mostly false,sr,Коначан одговор: Углавном истина,true,False,False
PO wprowadziła JOW-y w samorządach i w Senacie.,half true,pl,Ostateczna odpowiedź: Fałsz.,,False,True
"Разрешили ставить психиатрические диагнозы НЕ только психиатру, а ПРОСТОМУ врачу, который даже НЕ обучался психиатрии.",half true,ru,Окончательный ответ: Ложь.,false,False,False
"Program restrukturyzacji górnictwa realizowany w latach 1998-2002 wraz z jego dalszymi modyfikacjami aż do 2006 r. był do tej pory najbardziej radykalnym projektem mającym zmienić kształt całego sektora. W jego efekcie zlikwidowano 13 kopalń oraz znacznie ograniczono wydobycie w kolejnych 10. Z górnictwa odeszło ponad 100 tys. osób, czyli więcej niż 42 proc. zatrudnionych w dniu rozpoczęcia programu.",true,pl,Ostateczna odpowiedź: Prawda,true,True,False
"“Za sve (kulturne) manifestacije, organizovane 2015. godine, bilo je obezbeđeno više novca nego što je to bio slučaj 2013. godine.”",mostly false,sr,Коначан одговор: Полуистина,true,False,False
"В 2015 году было возбуждено 4 уголовных дела по сбыту наркотиков в отношении сотрудников Департамента по противодействию наркопреступности, в 2016 году уже 10, в 2017 уже 20, и, наверное, это ещё не все",half true,ru,Окончательный ответ: Ложь,false,False,False
"„Rad Visokog saveta sudstva (VSS) u sadašnjem, nepotpunom sastavu, postao je nelegitiman.“",true,sr,Коначан одговор: Полуистина,true,True,False
Замороженных детей продают на органы в Китай,false,ru,Окончательный ответ: Ложь.,false,True,False
Билла Гейтса призывал сократить население планеты на 10-15% и финансировал разработки коронавируса,false,ru,Окончательный ответ: Ложь.,false,True,False
Из туннелей в Мельбурне подняли около 900 похищенных детей,false,ru,Окончательный ответ: Ложь.,false,True,False
Всемирная организация здравоохранения (ВОЗ) официально включила любовь в список психических заболеваний. Новому недугу присвоили номер F63.9,false,ru,Окончательный ответ: Ложь.,false,True,False
"Działają już ambasady w Senegalu i Iraku. W styczniu tego roku zostały ustanowione ambasady w Tanzanii i Panamie, a na początku lutego Konsulat Generalny w Houston. Placówki te rozpoczną pełną działalność w drugiej połowie bieżącego roku.",true,pl,Ostateczna odpowiedź: Przeważnie prawda,true,True,False
"Emigracja była najwyższa zaraz po wejściu do Unii, a teraz utrzymuje się na pewnym stabilnym poziomie.",half true,pl,Ostateczna odpowiedź: Przeważnie prawda,true,False,False
Глава ВОЗ танцует в ночном клубе,false,ru,Окончательный ответ: Ложь.,false,True,False
"Dla przykładu Polska gospodarka jest blisko dwukrotnie bardziej energochłonna niż średnia europejska. Na 100 jednostek tzw. energii pierwotnej efektywnie wykorzystujemy jedynie kilkanaście. Cała reszta rozpływa się na etapie przetwarzania energii, transportu i jej odbioru. For example, Poland’s economy is almost twice much more energy intensive than the European average. At 100 units of so-called so. primary energy, we efficiently use only several. The remaining part dissipates at the stage of energy conversion, transportation and reception.",half true,pl,Ostateczna odpowiedź: Przeważnie prawda,true,False,False
"Będzie pobierane te 15 zł (w ramach opłaty audiowizualnej) od każdego licznika, a nie od telewizora.*",half true,pl,Ostateczna odpowiedź: Fałsz.,,False,True
"Согласно VAERS, с 2006 по 2019 год после прививки от ВПЧ в США 3000 стали инвалидами, 480 умерли, более чем у 300 появилась дисплазия шейки матки и более чем у 400 появился рак шейки матки",false,ru,Окончательный ответ: В основном ложь.,mostly false,False,False
В Казахстане (в Алматы) подтверждены два случая коронавируса,true,ru,Окончательный ответ: Ложь,false,False,False
"My – Polska, od wielu lat jesteśmy w wielu sprawach sojusznikiem Izraela. Stajemy po stronie Izraela, ostatnio tak jak było głosowanie w Radzie Bezpieczeństwa ONZ też wstrzymaliśmy się od głosu, co de facto było poparciem Izraela.",false,pl,Ostateczna odpowiedź: Przeważnie prawda,true,False,False
Warszawski program in vitro to już ponad 200 szczęśliwych rodzin.,true,pl,Ostateczna odpowiedź: Prawda,true,True,False
"Даже Билл Гейтс сказал, что 700 тыс. людей первоначально умрут от вакцины",false,ru,Окончательный ответ: Ложь.,false,True,False
"Zostali wybrani sędziowie (TK), którzy mogą, powinni już, trzech powinno już objąć swój urząd, dlatego że 6 listopada skończyła się kadencja poprzednich.",true,pl,Ostateczna odpowiedź: Przeważnie prawda,true,True,False
“Od 2014. sam na čelu odbora koji kontroliše vojsku i policiju. Uvela sam praksu da na tri meseca dolaze ministar policije i vojske koji podnose informaciju o radu.”,mostly true,sr,Коначан одговор: Углавном истина,true,False,False
“Srbija je lider u Evropi po broju devojaka u sektoru informaciono-komunikacionih tehnologija i zemljama Evropske unije će biti potrebne decenije da je dostignu.”,mostly false,sr,Коначан одговор: Полуистина,true,False,False
"В Финляндии свыше 1 млрд долларов от лотерейной деятельности через оператора направлены на развитие спорта и физической культуры, а также искусство и культуру",true,ru,Окончательный ответ: В основном правда.,true,True,False
"„Nisam nju pomenuo, ja sam samo rekao – ‘dobre ljude ne ujedaju psi’.“",false,sr,Коначан одговор: Полуистина,true,False,False
"„Ali priznajem da se nisam snašao u politici i da nisam znao da odgovorim na besmislene optužbe, a pri tome mi niko ništa loše nije rekao da sam vodio grad, niko mi nije rekao da je neki tender namešten, da je neka pogrešna investicija urađena.“",false,sr,Коначан одговор: Полуистина,true,False,False
„Ukoliko ne budemo uspeli da ostvarimo veći rast od 2 odsto u ovoj godini to će za nas i dalje biti vrlo slično godini krize jer se neće poimati veći osećaj nekog boljitka koji se ostvario.“,true,sr,Коначан одговор: Углавном истина,true,True,False
Вероятность умереть после прививки в тысячи раз выше чем вероятность умереть от кори,false,ru,Окончательный ответ: Ложь.,false,True,False
"Musimy pamiętać, że ta ustawa [antysmogowa] będzie w dużej mierze eliminowała możliwość ogrzewania przez piecyki węglowe. W sytuacji, gdy 70% ludzi na terenach południowej Polski tak się ogrzewa.",true,pl,Ostateczna odpowiedź: Przeważnie prawda,true,True,False
„Meni je bilo zabranjeno da se promovišem. Jednostavno meni nisu dozvolili da bilo šta promovišem.“,false,sr,Коначан одговор: Полуистина,true,False,False
Казахстан занимает 9 место в мире по объемам доказанных мировых запасов угля,true,ru,Окончательный ответ: В основном правда.,true,True,False
"Ukupan izvoz naoružanja i vojne opreme, uključujući i novi ugovor, iznosiće oko 1,2 milijarde dolara.",mostly true,sr,Коначан одговор: Полуистина,true,False,False
Jest to największy rząd w historii.,false,pl,Ostateczna odpowiedź: Prawda,true,False,False
В глобальным индексе инноваций Казахстан 2019 году занял 79 место потеряв 5 позиций по сравнению 2018 годом,true,ru,Окончательный ответ: В основном правда.,true,True,False
"OLAF to jest taka instytucja unijna, która odpowiada za prawidłowe wydawanie unijnych pieniędzy, nie tak dawno w swoim raporcie napisała, że w Polsce według ich szacunków co czwarty przetarg jest ustawiony. Co czwarty przetarg. Wiele tych pieniędzy…",false,pl,Ostateczna odpowiedź: Przeważnie prawda,true,False,False
Inwestycje przedsiębiorstw są dzisiaj na najniższym poziomie od ponad 20 lat.,true,pl,Ostateczna odpowiedź: W połowie prawda,true,True,False
"„Ne znam ni ko je on, ni odakle se sad pojavio.“",false,sr,Коначан одговор: Полуистина,true,False,False
"За всю вторую пятилетку число рабочих мест в обрабатывающей промышленности увеличилось всего на 46 тысяч, а средняя зарплата в долларовом эквиваленте упала на 25%",mostly true,ru,Окончательный ответ: Наполовину правда.,true,False,False
"Импортные ковры в Узбекистане являются подакцизным товаром, а узбекские производители (экспортируемых ковров) пользуются правом на возврат НДС",true,ru,Окончательный ответ: В основном правда.,true,True,False
"„Ova vlada pre tri godine je obećala smanjenje taksi i parafiskalnih nameta. A šta je rezultat toga? Pre tri godine, bilo je 360, a sad je taj broj 384. Sа usvajanjem Zakona o privatnom obezbedjenju imaćemo još jednu novu, 385. taksu“.",mostly true,sr,Коначан одговор: Углавном лаж.,mostly false,False,False
Промывания носа могут помочь при профилактике респираторных заболеваний,true,ru,Окончательный ответ: В основном правда.,true,True,False
Liczba ludności w Afryce przekroczyła miliard.,true,pl,Ostateczna odpowiedź: Prawda,true,True,False
"В Казахстане жители жгут китайские дома, магазины и рестораны из-за вспышки коронавируса",false,ru,Окончательный ответ: Ложь.,false,True,False
"„Građanima savetujem da štede u dinarima jer, jedno je sigurno, ta dinarska kamatna stopa je mnogo veća od stope inflacije.“",half true,sr,Коначан одговор: Полуистина,true,False,False
2020-01-10T00:00:00Z,mostly false,ru,Окончательный ответ: Ложь,false,False,False
"“Što se tiče cena, naprednjačka vlast kreće da se izjašnjava prvi put 2015. godine. Tada je gospodin Siniša Mali rekao da će prva linija metroa koštati između 800 i milijardu evra, da bi krajem 2015. već to korigovao na između 800 miliona i 1,2 milijarde evra.”",mostly true,sr,Коначан одговор: Углавном истина,true,False,False
"„I ne samo da smo obnovili objekte koji su bili porušeni, nego su čak i neki novi izgrađeni. Kao što je recimo vrtić u Stublinama koji je jedan od najlepših na teritoriji grada Beograda, kao što je to prva fiskulturna sala koju je Prva obrenovačka osnovna škola dobila posle skoro 200 godina, to je i Dom za socijalni rad koji će biti uskoro izgrađen. Tako da su to neki novi objekti koji su čak i unapredili život u Obrenovcu. I mislim da možemo da budemo zadovoljni sa ovim što smo uradili u proteklih godinu dana.“",mostly true,sr,Коначан одговор: Углавном истина,true,False,False
Ввели в детские сады и школы программу психической диагностики и «лечения» детей. (Это может привести к массовой постановке психических диагнозов детям).,false,ru,Окончательный ответ: В основном ложь.,mostly false,False,False
"Milion chorych na raka w Polsce i tylko 1,5 mld zł na leczenie onkologiczne.",half true,pl,Ostateczna odpowiedź: Przeważnie prawda.,true,False,False
„Ja nisam rekao nikada da će Mercedes da kupi Ikarbus.“,true,sr,Коначан одговор: Полуистина,true,True,False
"„Kada sam postao premijer, javni dug izražen u procentima bruto domaćeg proizvoda iznosio je, u zavisnosti od toga koji trenutak uzimate, od 77 do 79 odsto, a pre kraja godine nivo javnog duga biće ispod 50 odsto.“",false,sr,Коначан одговор: Полуистина,true,False,False
"”Politika davanja subvencija Vlade Republike Srbije je dobro promišljena i pametna, tako da mislim da ćemo svakako nastaviti sa njom. Dakle, pet domaćih investitora i to se na jedan uložen evro vraća četiri puta u budžet i striktno se prati.”",false,sr,Коначан одговор: Полуистина,true,False,False
