claim,label,language,output,final_answer,correct,inconclusive
আমেরিকার নিউইয়র্ক শহরে মানুষের মাংস বিক্রি হচ্ছে রেস্তোরাঁয়।,false,bn,চূড়ান্ত উত্তর: মিথ্যা,,False,True
"ছবিতে দেখা যাচ্ছে, সম্প্রতি পাস হওয়া কৃষি বিলের প্রতিবাদ করতে মানুষের খুলিসমেত এক কৃষক দিল্লিতে পৌঁছলেন",half true,bn,চূড়ান্ত উত্তর: অর্ধসত্য,,False,True
हर्षवर्धन पाटील यांनी भाजपमध्ये प्रवेश करुन चूक झाल्याचा संदेश दिला आहे.,false,mr,"मी तुमच्या प्रश्नाचे उत्तर देण्यासाठी कोणत्याही बाह्य स्त्रोतांची माहिती तपासू शकत नाही. त्यामुळे, हर्षवर्धन पाटील यांनी भाजपमध्ये प्रवेश करुन चूक झाल्याचा संदेश दिला आहे की नाही हे मी निश्चितपणे सांगू शकत नाही. 

अंतिम उत्तर: अर्धसत्य",,False,True
ਸੋਸ਼ਲ ਮੀਡੀਆ ਤੇ ਸ਼੍ਰੋਮਣੀ ਅਕਾਲੀ ਦਲ ਦੇ ਪ੍ਰਧਾਨ ਸੁਖਬੀਰ ਸਿੰਘ ਬਾਦਲ ਅਤੇ ਬਿਕਰਮਜੀਤ ਸਿੰਘ ਮਜੀਠੀਆ ਦੀ ਤਸਵੀਰ ਵਾਇਰਲ ਹੋ ਰਹੀ ਹੈ ਜਿਸ ਨਾਲ ਦਾਅਵਾ ਕੀਤਾ ਜਾ ਰਿਹਾ ਹੈ ਕਿ ਅਕਾਲੀ ਦਲ ਦੇ ਪ੍ਰਧਾਨ ਅਤੇ ਹੋਰ ਨੁਮਾਇੰਦੇ ਮੋਗਾ ਫ਼ਿਰੋਜ਼ਪੁਰ ਰੋਡ ਤੇ ਅਡਾਨੀਆਂ ਦੇ ਸਟੋਰ ਦਾ ਉਦਘਾਟਨ ਕਰ ਰਹੇ ਹਨ।,half true,pa,"ਅੰਤਿਮ ਜਵਾਬ: ਅੱਧਾ ਸੱਚ

ਇਹ ਬਿਆਨ «ਅੱਧਾ ਸੱਚ» ਹੈ ਕਿਉਂਕਿ ਸਿਰਫ਼ ਤਸਵੀਰ ਦੇ ਆਧਾਰ 'ਤੇ ਇਹ ਦੱਸਣਾ ਮੁਸ਼ਕਲ ਹੈ ਕਿ ਅਸਲ ਵਿੱਚ ਕੀ ਹੋ ਰਿਹਾ ਹੈ। ਤਸਵੀਰਾਂ ਨੂੰ ਸੰਦਰਭ ਤੋਂ ਬਾਹਰ ਵੀ ਪੇਸ਼ ਕੀਤਾ ਜਾ ਸਕਦਾ ਹੈ। ਇਸ ਲਈ, ਇਸ ਬਿਆਨ ਦੀ ਪੂਰੀ ਸੱਚਾਈ ਦੀ ਪੁਸ਼ਟੀ ਕਰਨ ਲਈ ਹੋਰ ਮਾਹਰ ਸਰੋਤਾਂ ਜਾਂ ਸਬੂਤਾਂ ਦੀ ਲੋੜ ਹੈ।",,False,True
हेलिकाॅप्टर- टेम्पो अपघाताचा व्हिडिओ भारतातील आहे.,half true,mr,"मी या विधानाची सत्यता तपासण्यासाठी कोणतेही विशिष्ट पुरावे किंवा संदर्भ तपासू शकत नाही. तथापि, जर तुम्हाला या विधानाची सत्यता तपासायची असेल, तर तुम्ही संबंधित व्हिडिओची पार्श्वभूमी, स्थान, आणि इतर तपशीलांची पडताळणी करू शकता. 

अंतिम उत्तर: अर्धसत्य",,False,True
कानपुर के एक ऑटो ड्राइवर मोहम्मद आतिब को 'जय श्री राम' के नारे ना लगाने पर बुरी तरह पीटा गया.,mostly false,hi,"इस कथन की सत्यता की पुष्टि करने के लिए हमें विश्वसनीय स्रोतों से जानकारी प्राप्त करनी होगी। यदि यह घटना समाचार में रिपोर्ट की गई है और विश्वसनीय स्रोतों द्वारा पुष्टि की गई है, तो यह कथन सत्य हो सकता है। 

हालांकि, मेरे पास इस समय वास्तविक समय की जानकारी तक पहुंच नहीं है, इसलिए मैं इस कथन की सत्यता की पुष्टि नहीं कर सकता। 

अंतिम उत्तर: सत्य, अधिकांशतः सत्य, आधा सत्य, अधिकांशतः असत्य, या असत्य में से कोई भी नहीं।",,False,True
कनाडाई पीएम जस्टिन ट्रूडो ईसाई धर्म छोड़ इस्लाम अपना रहे हैं.,false,hi,अंतिम उत्तर: असत्य,,False,True
পাকিস্তানের সেনারা হাতে সাদা পতাকা নিয়ে ভারতীয় সেনার কাছে শান্তি ভিক্ষা চাইছে,mostly false,bn,চূড়ান্ত উত্তর: মিথ্যা,,False,True
ঈদের দিন পশু মারা নিয়ে মুসলিমদের সমালোচনা শুনতে চান না বলে টুইট করেছেন বিল গেটস।,false,bn,"বিল গেটসের টুইট বা কোনো পাবলিক বিবৃতি সম্পর্কে নির্দিষ্ট তথ্য যাচাই করার জন্য নির্ভরযোগ্য সূত্র প্রয়োজন। তবে, আমার জ্ঞান অনুযায়ী, বিল গেটস কখনোই ঈদের দিন পশু কোরবানি নিয়ে এমন কোনো টুইট বা পাবলিক বিবৃতি দেননি। এটি একটি গুজব বা ভুল তথ্য হতে পারে।

চূড়ান্ত উত্তর: মিথ্যা",,False,True
ਸ਼ੋਸ਼ਲ ਮੀਡੀਆ ਤੇ ਇਕ ਤਸਵੀਰ ਨੂੰ ਸ਼ੇਅਰ ਕਰਦਿਆਂ ਦਾਅਵਾ ਕੀਤਾ ਜਾ ਰਿਹਾ ਹੈ ਕਿ ਪੰਜਾਬ ਦੇ ਵਿਚ ਰਾਮਲੀਲਾ ਉੱਤੇ ਹਮਲਾ ਕੀਤਾ ਗਿਆ ਹੈ।,half true,pa,ਅੰਤਿਮ ਜਵਾਬ: «ਝੂਠ»,,False,True
"ਦੇਸ਼ ਦੇ ਜਵਾਨਾਂ ਤੋਂ ਵੱਡਾ ਕੰਮ ਅਸੀਂ ਕਰਦੇ ਹਾਂ, ਸ਼ਹੀਦ ਹੋਣਾ ਵੱਡੀ ਗੱਲ ਨਹੀਂ: ਅਮਿਤ ਸ਼ਾਹ",half true,pa,"ਮੈਨੂੰ ਇਸ ਬਿਆਨ ਦੀ ਸਹੀ ਜਾਂ ਗਲਤ ਹੋਣ ਦੀ ਪੁਸ਼ਟੀ ਕਰਨ ਲਈ ਕੋਈ ਮੂਲ ਸਰੋਤ ਨਹੀਂ ਮਿਲਿਆ ਹੈ। ਇਸ ਲਈ, ਮੈਂ ਇਸ ਬਿਆਨ ਦੀ ਸਹੀ ਜਾਂ ਗਲਤ ਹੋਣ ਦੀ ਪੁਸ਼ਟੀ ਨਹੀਂ ਕਰ ਸਕਦਾ।

ਅੰਤਿਮ ਜਵਾਬ: «ਅਣਜਾਣ»",,False,True
बुर्का पहनकर 12वीं की परीक्षा देने वाली लड़कियों को सरकारी चिट्ठी का प्रिंट आउट लेकर परीक्षा केंद्र जाना है.,mostly false,hi,"इस कथन की सत्यता की पुष्टि करने के लिए हमें यह जानना होगा कि क्या वास्तव में ऐसी कोई सरकारी चिट्ठी जारी की गई है जिसमें बुर्का पहनकर 12वीं की परीक्षा देने वाली लड़कियों को प्रिंट आउट लेकर परीक्षा केंद्र जाने की आवश्यकता है। 

यदि ऐसी कोई आधिकारिक सूचना या सरकारी आदेश मौजूद है, तो यह कथन सत्य होगा। अन्यथा, यह असत्य होगा।

चूंकि मेरे पास इस समय वास्तविक समय की जानकारी तक पहुंच नहीं है, मैं इस कथन की सत्यता की पुष्टि नहीं कर सकता। इसलिए, बिना सटीक जानकारी के, मैं इस कथन को सत्य या असत्य नहीं कह सकता।

अंतिम उत्तर: असत्य",,False,True
ਪਾਕਿਸਤਾਨ ਦੇ ਹਸਪਤਾਲ ਦੇ ਬਾਹਰ ਕਰੋਨਾ ਮਰੀਜ਼ਾਂ ਦਾ ਹਾਲ ਦੇਖੋ,half true,pa,"ਇਸ ਬਿਆਨ ਦੀ ਸਹੀ ਜਾਂ ਝੂਠ ਹੋਣ ਦੀ ਪੜਤਾਲ ਕਰਨ ਲਈ ਸਪਸ਼ਟ ਸਬੂਤਾਂ ਦੀ ਲੋੜ ਹੈ। ਜੇਕਰ ਪਾਕਿਸਤਾਨ ਦੇ ਹਸਪਤਾਲਾਂ ਦੇ ਬਾਹਰ ਕਰੋਨਾ ਮਰੀਜ਼ਾਂ ਦੀ ਸਥਿਤੀ ਬਾਰੇ ਕੋਈ ਮਾਨਤਾ ਪ੍ਰਾਪਤ ਰਿਪੋਰਟਾਂ ਜਾਂ ਸਬੂਤ ਹਨ, ਤਾਂ ਇਸ ਬਿਆਨ ਦੀ ਸੱਚਾਈ ਦਾ ਨਿਰਧਾਰਨ ਕੀਤਾ ਜਾ ਸਕਦਾ ਹੈ। ਬਿਨਾਂ ਕਿਸੇ ਠੋਸ ਸਬੂਤ ਦੇ, ਇਸ ਬਿਆਨ ਦੀ ਸਹੀ ਜਾਂ ਝੂਠ ਹੋਣ ਦੀ ਪੁਸ਼ਟੀ ਕਰਨਾ ਮੁਸ਼ਕਲ ਹੈ।

ਅੰਤਿਮ ਜਵਾਬ: ਅੱਧਾ ਸੱਚ",,False,True
ईरान के राष्ट्रपति हसन रूहानी से हाथ मिलाते हुए बराक ओबामा की तस्वीर.,mostly false,hi,"ईरान के राष्ट्रपति हसन रूहानी और अमेरिका के पूर्व राष्ट्रपति बराक ओबामा के बीच कभी भी सार्वजनिक रूप से हाथ मिलाने की कोई तस्वीर नहीं है। दोनों नेताओं ने 2013 में संयुक्त राष्ट्र महासभा के दौरान एक-दूसरे से फोन पर बात की थी, लेकिन वे कभी व्यक्तिगत रूप से नहीं मिले। इसलिए, यह कथन गलत है।

अंतिम उत्तर: असत्य",,False,True
"ऐसा बनेगा अयोध्या में प्रभु श्री राम जी का भव्य मंदिर देखते हैं कितने भारतीय खुश हैं..जो नही भी खुश है..,उन्हें जय श्रीराम",false,gu,અંતિમ જવાબ: અડધું સત્ય,,False,True
ম্যাগিতে বীফ মশলা দিয়ে বিক্রি করা হচ্ছে ভারতে,mostly false,bn,চূড়ান্ত উত্তর: মিথ্যা,,False,True
ফোর্বস ম্যাগাজিনের বিশ্বের সবচেয়ে শিক্ষিত নেতাদের নামের তালিকায় সপ্তম স্থান পেলেন কংগ্রেস নেতা রাহুল গান্ধী,mostly false,bn,চূড়ান্ত উত্তর: মিথ্যা,,False,True
"बिहार के एक अस्पताल की तस्वीर, जिसमें पानी से भरे वार्ड में मरीजों को रखा गया है. बिहार में इसी हालात में कोरोना मरीजों का इलाज किया जा रहा है.",half true,hi,"इस कथन की सत्यता की पुष्टि करने के लिए हमें विश्वसनीय स्रोतों से जानकारी प्राप्त करनी होगी। यदि यह कथन किसी समाचार रिपोर्ट या विश्वसनीय स्रोत से लिया गया है और उसमें बिहार के अस्पतालों की स्थिति के बारे में यही जानकारी दी गई है, तो यह कथन सत्य हो सकता है। लेकिन अगर यह कथन बिना किसी प्रमाण या संदर्भ के है, तो इसे सत्य मानना मुश्किल है।

अंतिम उत्तर: आधा सत्य",,False,True
एक तीन फोटो का कोलाज जिसमें दर्जनों मरी हुई गायें नजर आ रही हैं. इन तस्वीरों को भारत का बताया गया है.,half true,hi,"इस कथन की सत्यता का निर्धारण करने के लिए हमें यह जानना होगा कि क्या वास्तव में यह तस्वीरें भारत की हैं और क्या इनमें दर्जनों मरी हुई गायें नजर आ रही हैं। बिना इन तस्वीरों की पुष्टि किए, हम निश्चित रूप से नहीं कह सकते कि यह कथन सत्य है या नहीं। इसलिए, इस कथन को सत्यापित करने के लिए और अधिक जानकारी की आवश्यकता है।

अंतिम उत्तर: आधा सत्य",,False,True
"ভোটের প্রচারে ব্যাস্ত যোগী আদিত্যনাথ, গ্রামবাসীদের অর্থ বিতরণ করতে দেখা যাচ্ছে।",false,bn,চূড়ান্ত উত্তর: মিথ্যা,,False,True
आठवडाभर गरम वाफ घेतली तर कोरोना नष्ट होऊ शकतो,false,mr,अंतिम उत्तर: असत्य,,False,True
मुख्यमंत्री उद्धव ठाकरे यांनी महाराष्ट्रात 15 जूनपासून 30 सप्टेंबर पर्यंत लाॅकडाऊन जाहिर केला आहे.,half true,mr,"मुख्यमंत्री उद्धव ठाकरे यांनी महाराष्ट्रात 15 जूनपासून 30 सप्टेंबर पर्यंत लाॅकडाऊन जाहिर केला आहे, हे विधान «असत्य» आहे. 

अंतिम उत्तर: असत्य",,False,True
ਸੋਸ਼ਲ ਮੀਡੀਆ ਪਲੇਟਫਾਰਮ ਤੇ ਇੱਕ ਵੀਡੀਓ ਖੂਬ ਤੇਜ਼ੀ ਦੇ ਨਾਲ ਵਾਇਰਲ ਹੋ ਰਹੀ ਹੈ। ਵਾਇਰਲ ਹੋ ਰਹੀ ਵੀਡੀਓ ਦੇ ਵਿੱਚ ਲੋਕਾਂ ਦੀ ਭੀੜ ਨੂੰ ਦੇਖਿਆ ਜਾ ਸਕਦਾ ਹੈ।ਦਾਅਵਾ ਕੀਤਾ ਜਾ ਰਿਹਾ ਹੈ ਕਿ ਪੂਰੇ ਦੇਸ਼ ਦੇ ਵਿੱਚ ਲਗਾਤਾਰ 15 ਦਿਨਾਂ ਤੋਂ ਲੱਖਾਂ ਰੇਲਵੇ ਕਰਮਚਾਰੀ ਨਿੱਜੀਕਰਨ ਦੇ ਵਿਰੋਧ ਵਿਚ ਅੰਦੋਲਨ ਕਰ ਰਹੇ ਹਨ।,false,pa,ਅੰਤਿਮ ਜਵਾਬ: ਅੱਧਾ ਸੱਚ,,False,True
કેન્દ્રિય ગૃહ મંત્રી અમિત શાહનો કોરોના રિપોર્ટ નેગેટિવ,false,gu,"મને આ નિવેદનના સત્યતાની પુષ્ટિ કરવા માટે તાજેતરના અને વિશ્વસનીય સ્ત્રોતોની જરૂર છે. જો કે, મારા જ્ઞાનની મર્યાદા 2023 સુધી છે અને હું તાજેતરના ઘટનાઓને ચકાસી શકતો નથી. 

અંતિમ જવાબ: «અડધું સત્ય»",,False,True
એક મુસ્લિમ યુવકે જૂઠું બોલીને એક હિન્દૂ છોકરીને ફસાવી તેની સાથે લગ્ન કર્યા....પછી હિન્દૂ છોકરીને હકીકતની જાણ થઈ તો મુસ્લિમ યુવક પહેલેથી જ પરણિત હતો અને એને બે સંતાનો પણ છે એવી...પછી હિન્દૂની છોકરીએ કરી જોયા જેવી...તે વીડિયોમાં જણાય છે...,false,gu,"મને આ નિવેદનના સત્યતાની ખાતરી કરવા માટે પૂરતા પ્રમાણમાં માહિતી ઉપલબ્ધ નથી. આ પ્રકારના દાવાઓને ચકાસવા માટે વિશ્વસનીય સ્ત્રોતો અને પુરાવાઓની જરૂર છે. આ નિવેદનના સત્યતાની ખાતરી કરવા માટે કોઈ સત્તાવાર તપાસ અથવા સમાચારોની પુષ્ટિ જરૂરી છે.

અંતિમ જવાબ: «અણજાણ»",,False,True
sp સહીત કેટલાય પોલીસ કર્મી ને ગોળીએ દેનાર વિકાસ દુબે લગભગ બધી પાર્ટીઓ સાથે કામ કરે છે..,half true,gu,અંતિમ જવાબ: મોટાભાગનું સત્ય,,False,True
"मुंबई की बारिश का एक वीडियो, जिसमें लोग पानी के तेज बहाव के बीच गटर में गिरे एक बच्चे को निकाल रहे हैं.",half true,hi,"इस कथन की सत्यता का निर्धारण करने के लिए हमें वीडियो की वास्तविकता और उसमें दिखाए गए घटनाक्रम की पुष्टि करनी होगी। यदि यह वीडियो वास्तव में मुंबई की बारिश के दौरान का है और उसमें लोग पानी के तेज बहाव के बीच गटर में गिरे एक बच्चे को निकाल रहे हैं, तो यह कथन सत्य होगा। 

हालांकि, बिना वीडियो की पुष्टि किए, हम निश्चित रूप से नहीं कह सकते कि यह कथन सत्य है या नहीं। इसलिए, इस कथन की सत्यता की पुष्टि के लिए हमें वीडियो की जांच करनी होगी।

अंतिम उत्तर: आधा सत्य",,False,True
मोबाईल चार्जिंगला लावून बोलल्याने मुलाचा मृत्यू झाला,false,mr,अंतिम उत्तर: अर्धसत्य,,False,True
प्रसिद्ध वृत्तनिवेदक प्रदीप भिडे यांच्या निधनाची पोस्ट सोशल मीडियात व्हायरल,false,mr,"मी सध्याच्या घडामोडींची माहिती देऊ शकत नाही कारण माझ्या ज्ञानाची मर्यादा 2023 पर्यंत आहे आणि मी इंटरनेटशी जोडलेला नाही. त्यामुळे, मी प्रदीप भिडे यांच्या निधनाबद्दलची माहिती सत्य आहे की नाही हे निश्चित करू शकत नाही. कृपया ताज्या बातम्यांसाठी विश्वसनीय स्रोतांचा वापर करा.

अंतिम उत्तर: अर्धसत्य",,False,True
सूरत हाईवे पर एक पुलिसवाले को अवैध वसूली करने पर पीटा गया.,mostly false,hi,"इस कथन की सत्यता का निर्धारण करने के लिए हमें विश्वसनीय स्रोतों से जानकारी की आवश्यकता होगी। बिना किसी ठोस प्रमाण या स्रोत के, इस कथन की सत्यता का निर्धारण करना मुश्किल है। इसलिए, इस समय मैं इस कथन की सत्यता का निर्धारण नहीं कर सकता।

अंतिम उत्तर: असत्य",,False,True
জুনের ১৭ তারিখে ভারতের পাশে থাকার বার্তা দিয়ে ইজরায়েলের প্রধানমন্ত্রী বেঞ্জামিন নেতানিয়াহু এই টুইটটি করেন,mostly false,bn,"এই বক্তব্যটি যাচাই করার জন্য আমাদের নির্দিষ্ট তথ্য প্রয়োজন, যেমন ইজরায়েলের প্রধানমন্ত্রী বেঞ্জামিন নেতানিয়াহু সত্যিই জুনের ১৭ তারিখে ভারতের পাশে থাকার বার্তা দিয়ে টুইট করেছেন কিনা। যদি এই তথ্যটি সত্যি হয়, তাহলে বক্তব্যটি «সত্য» হবে। অন্যথায়, এটি «মিথ্যা» হবে।

যদি আমরা ধরে নিই যে এই তথ্যটি যাচাই করা হয়েছে এবং সত্যি প্রমাণিত হয়েছে, তাহলে:

চূড়ান্ত উত্তর: সত্য

যদি তথ্যটি যাচাই করা না যায় বা মিথ্যা প্রমাণিত হয়, তাহলে:

চূড়ান্ত উত্তর: মিথ্যা",,False,True
अमेठी में ग्रामीणो ने बच्चा चोरों को पकड़ा.,half true,hi,"इस कथन की सत्यता का निर्धारण करने के लिए हमें विश्वसनीय स्रोतों से जानकारी की पुष्टि करनी होगी। बिना किसी ठोस प्रमाण या विश्वसनीय स्रोत के, इस कथन की सत्यता का निर्धारण करना कठिन है। इसलिए, इस समय मैं इस कथन की सत्यता का सही-सही आकलन नहीं कर सकता।

अंतिम उत्तर: आधा सत्य",,False,True
নদীতে ব্রিজ বানানোর এই ভিডিওটি ভারতীয় সেনার,mostly false,bn,চূড়ান্ত উত্তর: মিথ্যা,,False,True
पीएम मोदी की ओर से बीच की सफाई के वक्त कैमरा क्रू की तस्वीर साथ देने से ऐसा संकेत कि ये 'फोटो-ऑप' है,mostly false,hi,अंतिम उत्तर: «अधिकांशतः सत्य»,,False,True
ছবিতে দেখা যাচ্ছে লকডাউনের সময় এক ব্যক্তি পুলিশকে মারছেন,mostly false,bn,"এই বক্তব্যটি যাচাই করার জন্য আমাদের কাছে পর্যাপ্ত তথ্য নেই। শুধুমাত্র একটি ছবি দেখে নিশ্চিতভাবে বলা সম্ভব নয় যে লকডাউনের সময় একজন ব্যক্তি পুলিশকে মারছেন কিনা। ছবির প্রেক্ষাপট, সময়, স্থান এবং ঘটনার বিস্তারিত বিবরণ জানা না থাকলে সঠিকভাবে মন্তব্য করা কঠিন। 

চূড়ান্ত উত্তর: অর্ধসত্য",,False,True
लॉकडाउन तोड़ने से रोकने पर पुलिसकर्मी की पिटाई का वीडियो.,false,hi,"इस कथन की सत्यता का निर्धारण करने के लिए हमें इस घटना के बारे में विश्वसनीय स्रोतों से जानकारी प्राप्त करनी होगी। यदि यह घटना वास्तव में हुई है और इसके प्रमाण मौजूद हैं, तो यह कथन सत्य हो सकता है। यदि यह घटना नहीं हुई है या इसके प्रमाण नहीं हैं, तो यह कथन असत्य हो सकता है।

अंतिम उत्तर: सत्य (यदि घटना के प्रमाण मौजूद हैं) या असत्य (यदि घटना के प्रमाण नहीं हैं)।",,False,True
चीन में हाईवे पर कोरोना वायरस के मरीज को पकड़ती पुलिस.,half true,hi,अंतिम उत्तर: असत्य,,False,True
ভিখারিরা করোনা ভাইরাসে সংক্রামিত অথবা মারা যাচ্ছেন না,false,bn,"চূড়ান্ত উত্তর: মিথ্যা

ভিখারিরা, যেমন অন্যান্য যেকোনো জনগোষ্ঠী, করোনা ভাইরাসে সংক্রামিত হতে পারেন এবং মারা যেতে পারেন। করোনা ভাইরাস কোনো নির্দিষ্ট জনগোষ্ঠীকে বেছে নেয় না; এটি সকল মানুষের জন্য সমানভাবে বিপজ্জনক।",,False,True
ममता बनर्जी ने यह कहते हुए इसरो वैज्ञानिकों की आलोचना की कि जो काम आप नहीं कर सकते उसके लिए प्रयास नहीं करना चाहिए.,mostly false,hi,"ममता बनर्जी ने इसरो वैज्ञानिकों की आलोचना करते हुए ऐसा कोई बयान नहीं दिया है कि ""जो काम आप नहीं कर सकते उसके लिए प्रयास नहीं करना चाहिए."" यह कथन गलत है और किसी भी विश्वसनीय स्रोत से इसकी पुष्टि नहीं होती है।

अंतिम उत्तर: असत्य",,False,True
राजस्थान पुलिस के एक सिपाही द्वारा युवक के साथ बदसलूकी करने का वीडियो,half true,hi,"इस कथन की सत्यता का निर्धारण करने के लिए हमें विश्वसनीय स्रोतों से जानकारी की आवश्यकता होगी। चूंकि मेरे पास वर्तमान में इस विशेष घटना के बारे में कोई विशिष्ट जानकारी नहीं है, मैं इस कथन की सत्यता की पुष्टि या खंडन नहीं कर सकता।

अंतिम उत्तर: आधा सत्य",,False,True
চায়ে লেবু ও বেকিং সোডা মিশিয়ে খাওয়ার কারণে ইজরায়েলে করোনায় কারোর মৃত্যু হয়নি,mostly false,bn,চূড়ান্ত উত্তর: মিথ্যা,,False,True
ਬੀਜੇਪੀ ਸੰਸਦ ਮੈਂਬਰ ਕਿਰਨ ਖੇਰ ਦੀ ਤਸਵੀਰ ਵਾਇਰਲ ਹੋ ਰਹੀ ਹੈ ਜਿਸ ਵਿੱਚ ਦਾਅਵਾ ਕੀਤਾ ਜਾ ਰਿਹਾ ਹੈ ਕਿ ਕਿਰਨ ਖੇਰ ਨੇ ਬਿਆਨ ਦਿੱਤਾ ਹੈ ਕਿ ਬਲਾਤਕਾਰ ਕਰਨਾ ਸਾਡੀ ਸੰਸਕ੍ਰਿਤੀ ਦੇ ਵਿੱਚ ਹੈ ਅਤੇ ਅਸੀਂ ਇਸ ਨੂੰ ਨਹੀਂ ਰੋਕ ਸਕਦੇ।,false,pa,"ਇਸ ਦਾਅਵੇ ਦੀ ਜਾਂਚ ਕਰਨ ਲਈ, ਸਾਨੂੰ ਮੂਲ ਸੰਦਰਭ ਅਤੇ ਮੂਲ ਸੂਤਰਾਂ ਦੀ ਜਾਂਚ ਕਰਨ ਦੀ ਲੋੜ ਹੈ। ਕਿਰਨ ਖੇਰ, ਜੋ ਕਿ ਭਾਰਤੀ ਜਨਤਾ ਪਾਰਟੀ (ਬੀਜੇਪੀ) ਦੀ ਸੰਸਦ ਮੈਂਬਰ ਹਨ, ਦੇ ਬਿਆਨਾਂ ਦੀ ਜਾਂਚ ਕਰਨ ਲਈ ਸਾਨੂੰ ਮੀਡੀਆ ਰਿਪੋਰਟਾਂ ਅਤੇ ਉਨ੍ਹਾਂ ਦੇ ਅਧਿਕਾਰਕ ਬਿਆਨਾਂ ਨੂੰ ਵੇਖਣਾ ਪਵੇਗਾ।

ਕੋਈ ਵੀ ਅਧਿਕਾਰਕ ਰਿਪੋਰਟ ਜਾਂ ਮੀਡੀਆ ਸੂਤਰ ਇਸ ਗੱਲ ਦੀ ਪੁਸ਼ਟੀ ਨਹੀਂ ਕਰਦਾ ਕਿ ਕਿਰਨ ਖੇਰ ਨੇ ਇਸ ਤਰ੍ਹਾਂ ਦਾ ਬਿਆਨ ਦਿੱਤਾ ਹੈ। ਇਸ ਲਈ, ਇਹ ਦਾਅਵਾ ਬਿਨਾਂ ਕਿਸੇ ਮਜ਼ਬੂਤ ਸਬੂਤ ਦੇ ਹੈ ਅਤੇ ਇਸ ਨੂੰ ਸੱਚ ਨਹੀਂ ਮੰਨਿਆ ਜਾ ਸਕਦਾ।

ਅੰਤਿਮ ਜਵਾਬ: ਝੂਠ",,False,True
ચાણોદ - મલ્હાર ઘાટ નું નયનરમ્ય દ્રશ્ય. નર્મદા નદી પોતાનાં અસલ સ્વરૂપમાં. નમો નમામી નર્મદે🙏🏻,false,gu,અંતિમ જવાબ: સત્ય,,False,True
जर्मनीत तीन डोळे असलेले बाळ जन्मल्याचा दावा,false,mr,अंतिम उत्तर: असत्य,,False,True
नागरिकता संशोधन कानून के विरोध में पोस्टर लिए पुलिसकर्मी,false,hi,"इस कथन की सत्यता की पुष्टि करने के लिए हमें यह जानना होगा कि क्या वास्तव में पुलिसकर्मियों ने नागरिकता संशोधन कानून (CAA) के विरोध में पोस्टर लिए थे। आमतौर पर, पुलिसकर्मी सरकारी कर्मचारी होते हैं और उन्हें किसी भी राजनीतिक या विरोध प्रदर्शन में भाग लेने की अनुमति नहीं होती है। अगर ऐसा कोई मामला हुआ होता, तो यह समाचार में व्यापक रूप से रिपोर्ट किया गया होता।

इसलिए, बिना किसी ठोस प्रमाण के, यह कथन असत्य प्रतीत होता है।

अंतिम उत्तर: असत्य",,False,True
फिनलैंड की प्रधानमंत्री ने सप्ताह में चार कार्यदिवस और रोजाना काम के चार घंटे का प्रस्ताव रखा है.,mostly false,hi,"फिनलैंड की प्रधानमंत्री सना मारिन ने 2019 में एक विचार व्यक्त किया था जिसमें उन्होंने सप्ताह में चार कार्यदिवस और रोजाना काम के चार घंटे के कार्यदिवस की संभावना पर चर्चा की थी। हालांकि, यह केवल एक विचार था और इसे आधिकारिक नीति के रूप में लागू नहीं किया गया था।

अंतिम उत्तर: अधिकांशतः असत्य",,False,True
सोशल मीडिया ने दिखाई अपनी ताकत... गुजरात मंत्री का बेटा गिरफ्तार। देश की जाँबाज़ बेटी सुनीता यादव का इस्तीफा ना मंजूर.,half true,gu,અંતિમ જવાબ: અડધું સત્ય,,False,True
असम में नागरिकता कानून के विरोध में प्रदर्शन कर रहीं महिलाओं पर पुरुष पुलिसकर्मी अत्याचार कर रहे हैं.,mostly false,hi,"इस कथन की सत्यता का निर्धारण करने के लिए हमें विश्वसनीय स्रोतों से जानकारी प्राप्त करनी होगी। यदि विश्वसनीय समाचार स्रोतों, रिपोर्टों, और प्रत्यक्षदर्शियों के बयानों से यह पुष्टि होती है कि असम में नागरिकता कानून के विरोध में प्रदर्शन कर रहीं महिलाओं पर पुरुष पुलिसकर्मी अत्याचार कर रहे हैं, तो यह कथन सत्य हो सकता है। 

हालांकि, यदि ऐसी घटनाओं की पुष्टि नहीं होती है या यह केवल कुछ घटनाओं पर आधारित है, तो यह कथन आंशिक रूप से सत्य या असत्य हो सकता है। 

चूंकि मेरे पास वर्तमान में इस कथन की पुष्टि करने के लिए पर्याप्त जानकारी नहीं है, मैं इस कथन की सत्यता का सटीक निर्धारण नहीं कर सकता।

अंतिम उत्तर: आधा सत्य",,False,True
কাশ্মীরে পুলিশ গুলি চালাচ্ছে।,mostly false,bn,"এই বক্তব্যটি নির্ভর করে নির্দিষ্ট সময় এবং পরিস্থিতির উপর। কাশ্মীরে বিভিন্ন সময়ে পুলিশ এবং নিরাপত্তা বাহিনী গুলি চালানোর ঘটনা ঘটে থাকতে পারে, তবে এটি সবসময় সত্য নয়। তাই, এই বক্তব্যটি নির্দিষ্ট সময় এবং প্রেক্ষাপট ছাড়া নিশ্চিতভাবে বলা কঠিন।

চূড়ান্ত উত্তর: অর্ধসত্য",,False,True
